# time[s], AoA[rad], cl[-], cd[-], cm[-]
0.000000 0.436332 2.953297 0.119659 -0.182212
0.010000 0.461295 3.086566 0.133366 -0.203353
0.020000 0.486210 3.215897 0.147529 -0.224572
0.030000 0.511032 3.341113 0.162098 -0.245811
0.040000 0.535713 3.461964 0.178098 -0.260332
0.050000 0.560207 3.578253 0.195645 -0.267932
0.060000 0.584469 3.689930 0.213606 -0.275520
0.070000 0.608452 3.796874 0.231913 -0.283066
0.080000 0.632112 3.898977 0.250501 -0.290545
0.090000 0.655404 3.996140 0.269305 -0.297933
0.100000 0.678284 4.088276 0.288259 -0.305207
0.110000 0.700710 4.175191 0.307553 -0.312297
0.120000 0.722639 4.256002 0.328840 -0.318867
0.130000 0.744029 4.331571 0.350156 -0.325272
0.140000 0.764842 4.401876 0.371425 -0.331495
0.150000 0.785037 4.466899 0.392568 -0.337524
0.160000 0.804576 4.526632 0.413511 -0.343348
0.170000 0.823424 4.581072 0.434179 -0.348957
0.180000 0.841544 4.630225 0.454502 -0.354342
0.190000 0.858903 4.674101 0.474410 -0.359499
0.200000 0.875468 4.712496 0.493980 -0.364313
0.210000 0.891207 4.744593 0.513698 -0.368385
0.220000 0.906092 4.771605 0.532786 -0.372245
0.230000 0.920093 4.793584 0.551176 -0.375896
0.240000 0.933186 4.810584 0.568800 -0.379337
0.250000 0.945345 4.822662 0.585597 -0.382571
0.260000 0.956547 4.829879 0.601505 -0.385600
0.270000 0.966772 4.832299 0.616470 -0.388428
0.280000 0.976000 4.829987 0.630439 -0.391058
0.290000 0.984213 4.823012 0.643363 -0.393493
0.300000 0.991397 4.811447 0.655199 -0.395738
0.310000 0.997538 4.795368 0.665906 -0.397796
0.320000 1.002624 4.774854 0.675449 -0.399671
0.330000 1.006647 4.749987 0.683797 -0.401366
0.340000 1.009597 4.720855 0.690924 -0.402884
0.350000 1.011470 4.687549 0.696808 -0.404227
0.360000 1.012262 4.650166 0.701432 -0.405397
0.370000 1.011972 4.608805 0.704785 -0.406397
0.380000 1.010600 4.563574 0.706859 -0.407227
0.390000 1.008148 4.514583 0.707651 -0.407887
0.400000 1.004623 4.461950 0.707165 -0.408378
0.410000 1.000029 4.405796 0.705406 -0.408698
0.420000 0.994376 4.346252 0.702386 -0.408847
0.430000 0.987674 4.283452 0.698121 -0.408822
0.440000 0.979936 4.217538 0.692631 -0.408622
0.450000 0.971176 4.148657 0.685940 -0.408243
0.460000 0.961412 4.076964 0.678076 -0.407683
0.470000 0.950660 4.002618 0.669071 -0.406938
0.480000 0.938942 3.925788 0.658961 -0.406004
0.490000 0.926280 3.846647 0.647785 -0.404878
0.500000 0.912697 3.765372 0.635584 -0.403557
0.510000 0.898218 3.682151 0.622405 -0.402035
0.520000 0.882872 3.597173 0.608296 -0.400311
