# time[s], AoA[rad], cl[-], cd[-], cm[-]
0.000000 0.304604 0.720082 0.188830 -0.077796
0.010000 0.296761 0.715089 0.178785 -0.077338
0.020000 0.288979 0.707491 0.168683 -0.076052
0.030000 0.281271 0.699197 0.158428 -0.074287
0.040000 0.273648 0.690813 0.148043 -0.072175
0.050000 0.266111 0.689088 0.135412 -0.070430
0.060000 0.258670 0.690444 0.121595 -0.068600
0.070000 0.251366 0.691123 0.107858 -0.066295
0.080000 0.244243 0.693355 0.095202 -0.063759
0.090000 0.237322 0.696920 0.083665 -0.058849
0.100000 0.230653 0.700323 0.072546 -0.052951
0.110000 0.224336 0.700216 0.066132 -0.047376
0.120000 0.218440 0.698562 0.063778 -0.042335
0.130000 0.212966 0.698092 0.061501 -0.036898
0.140000 0.207892 0.699124 0.059283 -0.031828
0.150000 0.203199 0.700662 0.057012 -0.027047
0.160000 0.198873 0.700928 0.054317 -0.025731
0.170000 0.194841 0.701679 0.051636 -0.025784
0.180000 0.190974 0.702696 0.048960 -0.025779
0.190000 0.187213 0.703869 0.046388 -0.025729
0.200000 0.183540 0.704970 0.044320 -0.025603
0.210000 0.179934 0.705659 0.042278 -0.025004
0.220000 0.176411 0.705467 0.040279 -0.024403
0.230000 0.172986 0.704403 0.038317 -0.023833
0.240000 0.169627 0.702421 0.036264 -0.023367
0.250000 0.166288 0.699008 0.033150 -0.023036
0.260000 0.162922 0.694828 0.030035 -0.022679
0.270000 0.159510 0.689938 0.026912 -0.022286
0.280000 0.156065 0.684455 0.023787 -0.021909
0.290000 0.152615 0.679167 0.022074 -0.021517
0.300000 0.149220 0.674024 0.021243 -0.020997
0.310000 0.145995 0.669093 0.020455 -0.020676
0.320000 0.143072 0.664799 0.019733 -0.020619
0.330000 0.140567 0.661621 0.019092 -0.020835
0.340000 0.138594 0.660270 0.018542 -0.022156
0.350000 0.137258 0.661496 0.018085 -0.023986
0.360000 0.136682 0.665533 0.017749 -0.025930
0.370000 0.136979 0.671863 0.017590 -0.027927
0.380000 0.138180 0.679708 0.017658 -0.029908
0.390000 0.140207 0.688733 0.017962 -0.031761
0.400000 0.142950 0.698674 0.018495 -0.033358
0.410000 0.146297 0.709164 0.019250 -0.034662
0.420000 0.150108 0.719787 0.020208 -0.035647
0.430000 0.154196 0.730194 0.021323 -0.036255
0.440000 0.158358 0.740145 0.022527 -0.036443
0.450000 0.162430 0.749538 0.023755 -0.036232
0.460000 0.166343 0.758413 0.024963 -0.035768
0.470000 0.170115 0.766891 0.026142 -0.035275
0.480000 0.173796 0.775093 0.027296 -0.034879
0.490000 0.177422 0.783090 0.028427 -0.034564
0.500000 0.181011 0.790914 0.029536 -0.034288
0.510000 0.184567 0.798871 0.031637 -0.033994
0.520000 0.188098 0.806879 0.033898 -0.033677
0.530000 0.191639 0.814960 0.036212 -0.033355
0.540000 0.195241 0.823162 0.038603 -0.033062
0.550000 0.198967 0.831684 0.041103 -0.033528
0.560000 0.202877 0.840870 0.043755 -0.034307
0.570000 0.207013 0.850966 0.046597 -0.035268
0.580000 0.211432 0.861845 0.048737 -0.036401
0.590000 0.216193 0.873789 0.050924 -0.037690
0.600000 0.221341 0.886779 0.053295 -0.039083
0.610000 0.226884 0.900661 0.055853 -0.040510
0.620000 0.232806 0.915023 0.058648 -0.041246
0.630000 0.239097 0.929081 0.062254 -0.041705
0.640000 0.245726 0.942692 0.066015 -0.042010
0.650000 0.252619 0.955640 0.069880 -0.042108
0.660000 0.259676 0.965584 0.073109 -0.041985
0.670000 0.266766 0.973417 0.076193 -0.042184
0.680000 0.273741 0.979712 0.079159 -0.042178
0.690000 0.280458 0.984512 0.081941 -0.041965
0.700000 0.286822 0.984102 0.090229 -0.040214
0.710000 0.292818 0.979989 0.099460 -0.037382
0.720000 0.298518 0.973435 0.108397 -0.034334
0.730000 0.304032 0.965154 0.117451 -0.031266
0.740000 0.309456 0.956739 0.127551 -0.029041
0.750000 0.314841 0.945934 0.137296 -0.033118
0.760000 0.320094 0.932445 0.146518 -0.037463
0.770000 0.325087 0.918109 0.155368 -0.041875
0.780000 0.329812 0.907681 0.162000 -0.047531
0.790000 0.334316 0.896964 0.168474 -0.052826
0.800000 0.338658 0.886367 0.174919 -0.058282
0.810000 0.342904 0.875959 0.181432 -0.063898
0.820000 0.347127 0.865102 0.188188 -0.069257
0.830000 0.351403 0.854508 0.195383 -0.071839
0.840000 0.355838 0.845362 0.203030 -0.074439
0.850000 0.360516 0.837659 0.211062 -0.077087
0.860000 0.365426 0.835269 0.220083 -0.080435
0.870000 0.370518 0.834891 0.229502 -0.083905
0.880000 0.375732 0.835036 0.238988 -0.087431
0.890000 0.380996 0.835483 0.248507 -0.091054
0.900000 0.386247 0.833249 0.257512 -0.094245
0.910000 0.391444 0.831642 0.266522 -0.097688
0.920000 0.396526 0.831009 0.275499 -0.101062
0.930000 0.401426 0.831340 0.284656 -0.104385
0.940000 0.406108 0.832817 0.294725 -0.107519
0.950000 0.410569 0.834679 0.304624 -0.109971
0.960000 0.414828 0.836539 0.314210 -0.112381
0.970000 0.418881 0.838233 0.323321 -0.114728
0.980000 0.422675 0.839712 0.331864 -0.116930
0.990000 0.426142 0.841010 0.339781 -0.118916
1.000000 0.429227 0.842105 0.346983 -0.120756
1.010000 0.431866 0.842925 0.353361 -0.122434
1.020000 0.433979 0.843493 0.358882 -0.123939
1.030000 0.435499 0.843967 0.363640 -0.125286
1.040000 0.436420 0.843282 0.366642 -0.126165
1.050000 0.436812 0.842737 0.369208 -0.126954
1.060000 0.436799 0.842384 0.371475 -0.127699
1.070000 0.436510 0.842222 0.373544 -0.128417
1.080000 0.436046 0.842277 0.375530 -0.129115
1.090000 0.435496 0.842548 0.377521 -0.129785
1.100000 0.434954 0.842922 0.379539 -0.130284
1.110000 0.434490 0.843219 0.381544 -0.130715
1.120000 0.434118 0.843341 0.383454 -0.131122
1.130000 0.433796 0.843237 0.385160 -0.131484
1.140000 0.433450 0.842891 0.386567 -0.131789
1.150000 0.432996 0.842320 0.387607 -0.132034
1.160000 0.432358 0.841556 0.388234 -0.132219
1.170000 0.431464 0.840620 0.388395 -0.132341
1.180000 0.430251 0.839532 0.388035 -0.132396
