# time[s], AoA[rad], cl[-], cd[-], cm[-]
0.000000 0.304091 0.720000 0.187835 -0.080459
0.010000 0.296230 0.717455 0.173002 -0.075798
0.020000 0.288453 0.708543 0.158654 -0.070540
0.030000 0.280864 0.700383 0.144571 -0.065356
0.040000 0.273436 0.721664 0.126312 -0.057354
0.050000 0.266204 0.742381 0.108537 -0.049565
0.060000 0.259306 0.771587 0.092933 -0.041654
0.070000 0.252821 0.804614 0.079062 -0.033934
0.080000 0.246825 0.832107 0.067921 -0.028079
0.090000 0.241376 0.843462 0.065337 -0.028505
0.100000 0.236347 0.853939 0.062954 -0.028898
0.110000 0.231422 0.864200 0.060619 -0.029283
0.120000 0.226339 0.867072 0.057895 -0.029222
0.130000 0.221029 0.860312 0.054650 -0.028580
0.140000 0.215543 0.853327 0.051297 -0.027916
0.150000 0.209924 0.845302 0.048322 -0.027584
0.160000 0.204223 0.836394 0.045709 -0.027555
0.170000 0.198467 0.827399 0.043071 -0.027525
0.180000 0.192631 0.816848 0.040055 -0.027292
0.190000 0.186683 0.799807 0.035488 -0.026167
0.200000 0.180573 0.782305 0.030798 -0.025012
0.210000 0.174227 0.767649 0.027089 -0.024600
0.220000 0.167571 0.760023 0.025754 -0.025896
0.230000 0.160582 0.752014 0.024352 -0.027258
0.240000 0.153286 0.743653 0.022889 -0.028679
0.250000 0.145794 0.735067 0.021387 -0.030139
0.260000 0.138374 0.722271 0.019607 -0.030888
0.270000 0.131429 0.704364 0.017538 -0.030630
0.280000 0.125364 0.688728 0.015731 -0.030404
0.290000 0.120502 0.676192 0.014282 -0.030223
0.300000 0.117060 0.667318 0.013257 -0.030095
0.310000 0.115155 0.662406 0.012689 -0.030024
0.320000 0.114818 0.661537 0.012589 -0.030011
0.330000 0.115981 0.664534 0.012935 -0.030054
0.340000 0.118457 0.670919 0.013673 -0.030147
0.350000 0.121959 0.679948 0.014716 -0.030277
0.360000 0.126124 0.690687 0.015957 -0.030432
0.370000 0.130558 0.702120 0.017278 -0.030597
0.380000 0.134905 0.713326 0.018573 -0.030759
0.390000 0.138906 0.723644 0.019765 -0.030908
0.400000 0.142438 0.731222 0.020714 -0.030792
0.410000 0.145491 0.734720 0.021326 -0.030198
0.420000 0.148120 0.737733 0.021853 -0.029685
0.430000 0.150391 0.740335 0.022309 -0.029243
0.440000 0.152372 0.742605 0.022706 -0.028857
0.450000 0.154136 0.744627 0.023060 -0.028513
0.460000 0.155761 0.746489 0.023386 -0.028197
0.470000 0.157326 0.748282 0.023699 -0.027892
0.480000 0.158910 0.750097 0.024017 -0.027583
0.490000 0.160606 0.752041 0.024357 -0.027253
0.500000 0.162524 0.754239 0.024742 -0.026879
0.510000 0.164798 0.756844 0.025198 -0.026437
0.520000 0.167582 0.760035 0.025756 -0.025894
0.530000 0.171053 0.764012 0.026452 -0.025218
0.540000 0.175390 0.768982 0.027322 -0.024373
0.550000 0.180725 0.782739 0.030914 -0.025041
0.560000 0.187109 0.801027 0.035815 -0.026248
0.570000 0.194518 0.821229 0.041260 -0.027504
0.580000 0.202873 0.834284 0.045090 -0.027548
0.590000 0.212014 0.848568 0.049280 -0.027595
0.600000 0.221692 0.861156 0.055055 -0.028660
0.610000 0.231619 0.863788 0.060713 -0.029267
0.620000 0.241528 0.843145 0.065410 -0.028493
0.630000 0.251153 0.813113 0.075493 -0.031947
0.640000 0.260215 0.766957 0.094878 -0.042736
0.650000 0.268271 0.736459 0.113618 -0.051791
0.660000 0.274825 0.717684 0.129727 -0.058851
0.670000 0.279710 0.703691 0.141733 -0.064112
