# time[s], AoA[rad], cl[-], cd[-], cm[-]
0.000000 0.304666 0.716464 0.188879 -0.077454
0.010000 0.296817 0.712465 0.173738 -0.075862
0.020000 0.289025 0.706727 0.159102 -0.073735
0.030000 0.281326 0.699236 0.144697 -0.070759
0.040000 0.273762 0.690679 0.126246 -0.067449
0.050000 0.266375 0.681378 0.108036 -0.063909
0.060000 0.259195 0.673054 0.091740 -0.058909
0.070000 0.252256 0.665477 0.076865 -0.052878
0.080000 0.245625 0.657886 0.066330 -0.046853
0.090000 0.239365 0.651321 0.063346 -0.040598
0.100000 0.233498 0.646657 0.060537 -0.034192
0.110000 0.228024 0.643720 0.057816 -0.027987
0.120000 0.222949 0.640819 0.054648 -0.025768
0.130000 0.218220 0.638966 0.051666 -0.026133
0.140000 0.213682 0.639352 0.048773 -0.026405
0.150000 0.209179 0.641430 0.046444 -0.026575
0.160000 0.204652 0.643945 0.044189 -0.026038
0.170000 0.200125 0.646427 0.041918 -0.025173
0.180000 0.195652 0.649122 0.039658 -0.024329
0.190000 0.191298 0.652075 0.036681 -0.023734
0.200000 0.187117 0.654680 0.033243 -0.023513
0.210000 0.183118 0.656077 0.029981 -0.023327
0.220000 0.179275 0.656214 0.026880 -0.023140
0.230000 0.175556 0.655198 0.024330 -0.022788
0.240000 0.171934 0.653203 0.023560 -0.021788
0.250000 0.168393 0.650268 0.022844 -0.020799
0.260000 0.164938 0.646780 0.022178 -0.019877
0.270000 0.161585 0.643060 0.021561 -0.019364
0.280000 0.158392 0.639199 0.021006 -0.020313
0.290000 0.155436 0.635788 0.020526 -0.021423
0.300000 0.152791 0.633359 0.020125 -0.022675
0.310000 0.150559 0.632542 0.019819 -0.024051
0.320000 0.148875 0.634279 0.019638 -0.025559
0.330000 0.147867 0.639123 0.019618 -0.027163
0.340000 0.147620 0.646806 0.019803 -0.028792
0.350000 0.148146 0.656517 0.020240 -0.030366
0.360000 0.149375 0.667391 0.020934 -0.031791
0.370000 0.151172 0.678766 0.021836 -0.032940
0.380000 0.153375 0.689989 0.022883 -0.033715
0.390000 0.155833 0.698330 0.023627 -0.034138
0.400000 0.158395 0.703408 0.023933 -0.034291
0.410000 0.160934 0.708981 0.024368 -0.034180
0.420000 0.163391 0.714982 0.024892 -0.033876
0.430000 0.165774 0.721976 0.025496 -0.033586
0.440000 0.168127 0.730064 0.026192 -0.033370
0.450000 0.170518 0.739573 0.027002 -0.033313
0.460000 0.173022 0.750475 0.027955 -0.033384
0.470000 0.175708 0.762803 0.029081 -0.033558
0.480000 0.178625 0.776348 0.031742 -0.033755
0.490000 0.181793 0.790838 0.035081 -0.033897
0.500000 0.185198 0.806032 0.038763 -0.033945
0.510000 0.188812 0.821638 0.042765 -0.033869
