# time[s], AoA[rad], cl[-], cd[-], cm[-]
0.000000 0.322877 0.744975 0.225082 -0.093593
0.010000 0.315031 0.722497 0.208808 -0.086849
0.020000 0.307199 0.720000 0.193751 -0.082201
0.030000 0.299397 0.720000 0.178899 -0.077830
0.040000 0.291638 0.712193 0.164530 -0.072694
0.050000 0.283938 0.703369 0.150324 -0.067488
0.060000 0.276310 0.713429 0.133378 -0.060451
0.070000 0.268770 0.735032 0.114843 -0.052328
0.080000 0.261330 0.761281 0.097262 -0.044063
0.090000 0.254004 0.798588 0.081593 -0.035343
0.100000 0.246807 0.832144 0.067912 -0.028080
0.110000 0.239752 0.846844 0.064568 -0.028632
0.120000 0.232851 0.861222 0.061297 -0.029171
0.130000 0.226118 0.866792 0.057760 -0.029195
0.140000 0.219565 0.858448 0.053755 -0.028403
0.150000 0.213205 0.850350 0.049868 -0.027633
0.160000 0.207048 0.840809 0.047004 -0.027569
0.170000 0.201107 0.831525 0.044281 -0.027538
0.180000 0.195393 0.822596 0.041661 -0.027509
0.190000 0.189915 0.809068 0.037970 -0.026778
0.200000 0.184686 0.794085 0.033955 -0.025790
0.210000 0.179713 0.779839 0.030137 -0.024849
0.220000 0.175006 0.768542 0.027245 -0.024448
0.230000 0.170575 0.763464 0.026356 -0.025311
0.240000 0.166427 0.758711 0.025524 -0.026119
0.250000 0.162570 0.754291 0.024751 -0.026870
0.260000 0.159011 0.750213 0.024037 -0.027564
0.270000 0.155757 0.746485 0.023385 -0.028198
0.280000 0.152814 0.743112 0.022795 -0.028771
0.290000 0.150187 0.740102 0.022268 -0.029283
0.300000 0.147882 0.737460 0.021805 -0.029732
0.310000 0.145902 0.735191 0.021408 -0.030118
0.320000 0.144251 0.733299 0.021077 -0.030439
0.330000 0.142932 0.731788 0.020813 -0.030696
0.340000 0.141948 0.730661 0.020616 -0.030888
0.350000 0.141301 0.729817 0.020479 -0.030997
0.360000 0.140991 0.729019 0.020387 -0.030986
0.370000 0.141020 0.729093 0.020395 -0.030987
0.380000 0.141387 0.730017 0.020503 -0.030997
0.390000 0.142091 0.730824 0.020644 -0.030860
0.400000 0.143132 0.732017 0.020853 -0.030657
0.410000 0.144507 0.733593 0.021129 -0.030389
0.420000 0.146214 0.735549 0.021471 -0.030057
0.430000 0.148249 0.737881 0.021879 -0.029660
0.440000 0.150610 0.740586 0.022353 -0.029200
0.450000 0.153290 0.743658 0.022890 -0.028678
0.460000 0.156286 0.747091 0.023491 -0.028095
0.470000 0.159592 0.750880 0.024154 -0.027450
0.480000 0.163202 0.755016 0.024878 -0.026747
0.490000 0.167109 0.759493 0.025661 -0.025986
0.500000 0.171306 0.764302 0.026503 -0.025169
0.510000 0.175784 0.769434 0.027401 -0.024296
0.520000 0.180536 0.782198 0.030769 -0.025005
0.530000 0.185553 0.796571 0.034621 -0.025954
0.540000 0.190826 0.811676 0.038669 -0.026951
0.550000 0.196344 0.824082 0.042097 -0.027514
0.560000 0.202098 0.833073 0.044735 -0.027544
0.570000 0.208076 0.842415 0.047475 -0.027575
0.580000 0.214268 0.851703 0.050518 -0.027762
0.590000 0.220662 0.859844 0.054425 -0.028535
0.600000 0.227246 0.868228 0.058449 -0.029332
0.610000 0.234009 0.858811 0.061846 -0.029080
0.620000 0.240936 0.844377 0.065129 -0.028539
0.630000 0.248017 0.829084 0.068785 -0.028214
0.640000 0.255236 0.792315 0.084228 -0.036809
0.650000 0.262582 0.754903 0.099941 -0.045554
0.660000 0.270040 0.731392 0.117965 -0.053696
0.670000 0.277596 0.709745 0.136539 -0.061836
0.680000 0.285237 0.704858 0.152721 -0.068366
0.690000 0.292948 0.713694 0.166947 -0.073579
0.700000 0.300715 0.720000 0.181409 -0.078568
0.710000 0.308524 0.720000 0.196273 -0.082943
0.720000 0.316359 0.726301 0.211562 -0.087990
0.730000 0.324207 0.748783 0.227839 -0.094735
0.740000 0.332052 0.770503 0.244066 -0.101332
0.750000 0.339880 0.779474 0.259495 -0.105458
0.760000 0.347677 0.788409 0.274863 -0.109568
0.770000 0.355429 0.798680 0.291870 -0.113685
0.780000 0.363119 0.809172 0.309118 -0.117777
0.790000 0.370736 0.819561 0.326199 -0.121829
0.800000 0.378263 0.829830 0.343081 -0.125834
0.810000 0.385687 0.839959 0.359732 -0.129784
0.820000 0.392995 0.837915 0.371642 -0.131510
0.830000 0.400173 0.835859 0.383321 -0.133196
0.840000 0.407207 0.833844 0.394767 -0.134848
0.850000 0.414084 0.831874 0.405958 -0.136464
0.860000 0.420792 0.829904 0.416859 -0.138044
0.870000 0.427318 0.826165 0.426936 -0.139745
0.880000 0.433650 0.822537 0.436712 -0.141396
0.890000 0.439775 0.819027 0.446171 -0.142993
0.900000 0.445683 0.815642 0.455294 -0.144533
0.910000 0.451363 0.812388 0.464065 -0.146014
0.920000 0.456804 0.814992 0.474878 -0.148640
0.930000 0.461996 0.835346 0.492726 -0.154918
0.940000 0.466929 0.854685 0.509685 -0.160883
0.950000 0.471595 0.872973 0.525722 -0.166525
0.960000 0.475983 0.890177 0.540809 -0.171831
0.970000 0.480087 0.906264 0.554916 -0.176794
0.980000 0.483898 0.921205 0.568018 -0.181402
0.990000 0.487409 0.934971 0.580090 -0.185649
1.000000 0.490615 0.946058 0.590608 -0.189089
1.010000 0.493508 0.955175 0.599800 -0.191932
1.020000 0.496084 0.963292 0.607983 -0.194463
1.030000 0.498337 0.970393 0.615142 -0.196677
1.040000 0.500264 0.976465 0.621264 -0.198571
1.050000 0.501861 0.981497 0.626337 -0.200140
1.060000 0.503124 0.985479 0.630351 -0.201381
1.070000 0.504052 0.988404 0.633300 -0.202293
1.080000 0.504643 0.990267 0.635178 -0.202874
1.090000 0.504896 0.991063 0.635981 -0.203122
1.100000 0.504810 0.990792 0.635707 -0.203038
1.110000 0.504385 0.989453 0.634358 -0.202621
1.120000 0.503623 0.987051 0.631936 -0.201871
1.130000 0.502524 0.983588 0.628445 -0.200792
1.140000 0.501091 0.979072 0.623891 -0.199383
1.150000 0.499326 0.973510 0.618284 -0.197649
1.160000 0.497233 0.966914 0.611634 -0.195592
1.170000 0.494815 0.959295 0.603953 -0.193216
1.180000 0.492077 0.950668 0.595255 -0.190526
1.190000 0.489025 0.941048 0.585557 -0.187527
1.200000 0.485663 0.928125 0.574087 -0.183537
1.210000 0.481999 0.913759 0.561489 -0.179106
1.220000 0.478038 0.898233 0.547873 -0.174316
1.230000 0.473789 0.881574 0.533265 -0.169178
1.240000 0.469259 0.863815 0.517692 -0.163700
1.250000 0.464456 0.844989 0.501183 -0.157893
1.260000 0.459390 0.825130 0.483768 -0.151767
1.270000 0.454071 0.810837 0.468245 -0.146719
1.280000 0.448507 0.814024 0.459654 -0.145269
1.290000 0.442710 0.817346 0.450703 -0.143758
1.300000 0.436690 0.820795 0.441407 -0.142188
1.310000 0.430458 0.824366 0.431784 -0.140564
1.320000 0.424026 0.828051 0.421853 -0.138887
1.330000 0.417406 0.830922 0.411364 -0.137244
1.340000 0.410611 0.832869 0.400306 -0.135648
1.350000 0.403652 0.834862 0.388983 -0.134013
1.360000 0.396544 0.836899 0.377416 -0.132343
1.370000 0.389298 0.838974 0.365626 -0.130641
1.380000 0.381929 0.834832 0.351303 -0.127784
1.390000 0.374451 0.824630 0.334531 -0.123806
1.400000 0.366877 0.814297 0.317544 -0.119776
1.410000 0.359221 0.803853 0.300374 -0.115703
1.420000 0.351497 0.793317 0.283053 -0.111594
1.430000 0.343721 0.783875 0.267066 -0.107483
1.440000 0.335906 0.774920 0.251663 -0.103363
1.450000 0.328067 0.759843 0.235847 -0.098053
1.460000 0.320219 0.737360 0.219568 -0.091308
1.470000 0.312376 0.720000 0.203605 -0.085101
1.480000 0.304552 0.720000 0.188713 -0.080718
1.490000 0.296763 0.718066 0.173986 -0.076159
1.500000 0.289023 0.709196 0.159705 -0.070926
1.510000 0.281346 0.700398 0.145542 -0.065735
1.520000 0.273746 0.720775 0.127075 -0.057688
1.530000 0.266238 0.742285 0.108620 -0.049601
1.540000 0.258835 0.773986 0.091926 -0.041093
1.550000 0.251552 0.811079 0.076347 -0.032423
1.560000 0.244401 0.837158 0.066772 -0.028268
1.570000 0.237397 0.851752 0.063452 -0.028816
1.580000 0.230551 0.866014 0.060207 -0.029351
1.590000 0.223878 0.863939 0.056391 -0.028924
1.600000 0.217389 0.855677 0.052425 -0.028139
1.610000 0.211096 0.847134 0.048859 -0.027590
1.620000 0.205011 0.837626 0.046070 -0.027559
1.630000 0.199146 0.828460 0.043382 -0.027528
1.640000 0.193510 0.819366 0.040730 -0.027458
1.650000 0.188116 0.803912 0.036588 -0.026438
1.660000 0.182972 0.789176 0.032639 -0.025466
1.670000 0.178088 0.775185 0.028890 -0.024542
1.680000 0.173474 0.766787 0.026938 -0.024746
1.690000 0.169138 0.761818 0.026068 -0.025591
1.700000 0.165087 0.757176 0.025256 -0.026380
1.710000 0.161331 0.752871 0.024502 -0.027112
1.720000 0.157874 0.748911 0.023809 -0.027785
1.730000 0.154725 0.745302 0.023178 -0.028399
1.740000 0.151888 0.742051 0.022609 -0.028951
1.750000 0.149370 0.739165 0.022104 -0.029442
1.760000 0.147174 0.736649 0.021664 -0.029870
1.770000 0.145305 0.734508 0.021289 -0.030234
1.780000 0.143767 0.732744 0.020980 -0.030533
1.790000 0.142561 0.731363 0.020739 -0.030768
1.800000 0.141691 0.730366 0.020564 -0.030938
1.810000 0.141158 0.729449 0.020436 -0.030992
1.820000 0.140963 0.728946 0.020378 -0.030985
1.830000 0.141106 0.729315 0.020421 -0.030990
1.840000 0.141587 0.730247 0.020543 -0.030958
1.850000 0.142406 0.731185 0.020707 -0.030799
1.860000 0.143560 0.732508 0.020939 -0.030574
1.870000 0.145048 0.734213 0.021237 -0.030284
1.880000 0.146866 0.736297 0.021602 -0.029930
1.890000 0.149012 0.738756 0.022032 -0.029512
1.900000 0.151482 0.741585 0.022527 -0.029031
1.910000 0.154270 0.744780 0.023087 -0.028487
1.920000 0.157372 0.748335 0.023709 -0.027883
1.930000 0.160781 0.752242 0.024392 -0.027219
1.940000 0.164492 0.756494 0.025137 -0.026496
1.950000 0.168498 0.761085 0.025940 -0.025716
1.960000 0.172791 0.766004 0.026801 -0.024879
1.970000 0.177363 0.773108 0.028333 -0.024405
1.980000 0.182206 0.786982 0.032051 -0.025321
1.990000 0.187311 0.801606 0.035970 -0.026286
2.000000 0.192668 0.816952 0.040083 -0.027299
2.010000 0.198267 0.827087 0.042979 -0.027524
2.020000 0.204098 0.836198 0.045651 -0.027554
2.030000 0.210150 0.845655 0.048425 -0.027586
2.040000 0.216411 0.854432 0.051827 -0.028021
2.050000 0.222871 0.862657 0.055775 -0.028802
2.060000 0.229517 0.868169 0.059717 -0.029431
2.070000 0.236337 0.853960 0.062949 -0.028898
2.080000 0.243318 0.839415 0.066258 -0.028353
2.090000 0.250447 0.816707 0.073983 -0.031107
2.100000 0.257711 0.779713 0.089521 -0.039755
2.110000 0.265096 0.745556 0.105813 -0.048371
2.120000 0.272589 0.724091 0.124230 -0.056442
2.130000 0.280176 0.702356 0.142878 -0.064614
2.140000 0.287842 0.707842 0.157526 -0.070127
2.150000 0.295573 0.716702 0.171791 -0.075354
2.160000 0.303356 0.720000 0.186436 -0.080048
2.170000 0.311175 0.720000 0.201320 -0.084428
2.180000 0.319016 0.733914 0.217074 -0.090274
2.190000 0.326865 0.756398 0.233352 -0.097019
2.200000 0.334706 0.773545 0.249297 -0.102731
2.210000 0.342525 0.782505 0.264709 -0.106852
2.220000 0.350309 0.791695 0.280387 -0.110961
2.230000 0.358041 0.802244 0.297728 -0.115075
2.240000 0.365708 0.812703 0.314924 -0.119154
2.250000 0.373296 0.823054 0.331941 -0.123191
2.260000 0.380790 0.833277 0.348748 -0.127178
2.270000 0.388176 0.839296 0.363801 -0.130378
2.280000 0.395442 0.837214 0.375623 -0.132084
2.290000 0.402572 0.835172 0.387225 -0.133759
2.300000 0.409555 0.833171 0.398587 -0.135400
