# time[s], AoA[rad], cl[-], cd[-], cm[-]
0.000000 0.322594 0.744479 0.224598 -0.079572
0.010000 0.314756 0.732839 0.213621 -0.078016
0.020000 0.306950 0.723717 0.202980 -0.076871
0.030000 0.299187 0.719003 0.192938 -0.076388
0.040000 0.291477 0.714036 0.182904 -0.075780
0.050000 0.283832 0.707887 0.173006 -0.074912
0.060000 0.276269 0.699885 0.163352 -0.073692
0.070000 0.268802 0.691777 0.153779 -0.072409
0.080000 0.261450 0.683581 0.144304 -0.071067
0.090000 0.254221 0.684141 0.132036 -0.070695
0.100000 0.247123 0.684475 0.119793 -0.070123
0.110000 0.240167 0.684223 0.107736 -0.069331
0.120000 0.233365 0.684987 0.096529 -0.068450
0.130000 0.226729 0.687119 0.086427 -0.067450
0.140000 0.220274 0.688378 0.076535 -0.066094
0.150000 0.214015 0.688816 0.066879 -0.064429
0.160000 0.207972 0.683706 0.064751 -0.063384
0.170000 0.202166 0.678504 0.062690 -0.062339
0.180000 0.196609 0.673234 0.060697 -0.061214
0.190000 0.191310 0.667919 0.058774 -0.060088
0.200000 0.186277 0.661600 0.056763 -0.058840
0.210000 0.181515 0.653379 0.054488 -0.057340
0.220000 0.177032 0.645504 0.052317 -0.055874
0.230000 0.172834 0.637993 0.050252 -0.054445
0.240000 0.168927 0.630890 0.048296 -0.052186
0.250000 0.165318 0.624107 0.046758 -0.049509
0.260000 0.162006 0.617787 0.045452 -0.046986
0.270000 0.158992 0.612022 0.044230 -0.044580
0.280000 0.156276 0.606831 0.043097 -0.042300
0.290000 0.153863 0.602230 0.042053 -0.040150
0.300000 0.151759 0.598246 0.041101 -0.038021
0.310000 0.149968 0.594935 0.040242 -0.035804
0.320000 0.148498 0.592340 0.039478 -0.033776
0.330000 0.147355 0.590472 0.038810 -0.031938
0.340000 0.146546 0.589198 0.038039 -0.030249
0.350000 0.146077 0.588611 0.037282 -0.028728
0.360000 0.145946 0.588810 0.036692 -0.027866
0.370000 0.146155 0.589666 0.036246 -0.028775
0.380000 0.146705 0.591043 0.035921 -0.029744
0.390000 0.147595 0.592940 0.035719 -0.030780
0.400000 0.148825 0.595350 0.035639 -0.031884
0.410000 0.150393 0.598272 0.035684 -0.033051
0.420000 0.152295 0.601705 0.035855 -0.034285
0.430000 0.154523 0.605652 0.036154 -0.035579
