# time[s], AoA[rad], cl[-], cd[-], cm[-]
0.000000 0.322796 0.745056 0.225015 -0.079730
0.010000 0.314949 0.733412 0.214030 -0.078171
0.020000 0.307117 0.724010 0.203333 -0.076946
0.030000 0.299315 0.719294 0.193262 -0.076436
0.040000 0.291557 0.714322 0.183193 -0.075810
0.050000 0.283856 0.708223 0.173241 -0.074936
0.060000 0.276229 0.700171 0.163523 -0.073696
0.070000 0.268688 0.691995 0.153868 -0.072386
0.080000 0.261248 0.683714 0.144295 -0.071012
0.090000 0.253923 0.684300 0.131881 -0.070612
0.100000 0.246726 0.684620 0.119476 -0.070014
0.110000 0.239671 0.684327 0.107232 -0.069201
0.120000 0.232770 0.685242 0.095903 -0.068314
0.130000 0.226037 0.687323 0.085594 -0.067274
0.140000 0.219484 0.688498 0.075482 -0.065862
0.150000 0.213124 0.688168 0.066581 -0.064226
0.160000 0.206967 0.682857 0.064398 -0.063146
0.170000 0.201026 0.677432 0.062276 -0.062045
0.180000 0.195312 0.671920 0.060219 -0.060857
0.190000 0.189835 0.666350 0.058232 -0.059665
0.200000 0.184605 0.658764 0.055983 -0.058224
0.210000 0.179632 0.650211 0.053622 -0.056654
0.220000 0.174926 0.641997 0.051365 -0.055121
0.230000 0.170494 0.634144 0.049213 -0.053628
0.240000 0.166346 0.626637 0.047297 -0.051176
0.250000 0.162489 0.619440 0.045841 -0.048462
0.260000 0.158931 0.612786 0.044469 -0.045883
0.270000 0.155677 0.606691 0.043182 -0.043439
0.280000 0.152734 0.601170 0.041983 -0.041132
0.290000 0.150107 0.596238 0.040874 -0.038961
0.300000 0.147801 0.591926 0.039855 -0.036720
0.310000 0.145821 0.588284 0.038927 -0.034491
0.320000 0.144170 0.585109 0.037771 -0.032388
0.330000 0.142852 0.582544 0.036557 -0.030445
0.340000 0.141868 0.580761 0.035504 -0.028694
0.350000 0.141221 0.579770 0.034615 -0.027133
0.360000 0.140911 0.579557 0.033893 -0.027281
0.370000 0.140940 0.580029 0.033327 -0.028175
0.380000 0.141306 0.581066 0.032892 -0.029133
0.390000 0.142011 0.582631 0.032580 -0.030158
0.400000 0.143052 0.584734 0.032394 -0.031252
0.410000 0.144427 0.587383 0.032339 -0.032416
0.420000 0.146134 0.590586 0.032417 -0.033651
0.430000 0.148169 0.594348 0.032632 -0.034959
0.440000 0.150529 0.598674 0.032988 -0.036339
0.450000 0.153210 0.603536 0.033489 -0.037605
0.460000 0.156206 0.608887 0.034140 -0.038902
0.470000 0.159512 0.614722 0.034943 -0.040259
0.480000 0.163122 0.621045 0.035901 -0.041676
0.490000 0.167028 0.627857 0.037014 -0.043142
0.500000 0.171225 0.635157 0.038285 -0.044653
0.510000 0.175703 0.642792 0.039481 -0.046170
0.520000 0.180456 0.650718 0.040538 -0.047682
0.530000 0.185472 0.659091 0.041705 -0.049214
0.540000 0.190745 0.667905 0.042984 -0.050763
0.550000 0.196263 0.677151 0.044375 -0.052319
0.560000 0.202017 0.686817 0.045879 -0.053882
0.570000 0.207995 0.696891 0.047495 -0.055440
0.580000 0.214187 0.707358 0.049224 -0.056989
0.590000 0.220581 0.718201 0.051064 -0.058522
0.600000 0.227165 0.729223 0.053358 -0.060066
0.610000 0.233927 0.740515 0.055878 -0.061588
0.620000 0.240855 0.752105 0.058524 -0.063069
0.630000 0.247935 0.763969 0.061292 -0.064500
0.640000 0.255155 0.776085 0.064180 -0.065877
0.650000 0.262500 0.786361 0.066775 -0.067105
0.660000 0.269958 0.796078 0.069342 -0.068249
0.670000 0.277515 0.805772 0.071990 -0.069337
0.680000 0.285156 0.815408 0.074712 -0.070364
0.690000 0.292867 0.824951 0.077503 -0.071325
0.700000 0.300634 0.831544 0.084073 -0.072133
0.710000 0.308442 0.835561 0.093514 -0.072540
0.720000 0.316277 0.838964 0.103060 -0.072499
0.730000 0.324125 0.841703 0.112686 -0.071983
0.740000 0.331970 0.845637 0.123359 -0.071218
0.750000 0.339799 0.849911 0.134546 -0.070178
0.760000 0.347596 0.853628 0.145775 -0.068477
0.770000 0.355347 0.856679 0.157015 -0.066288
0.780000 0.363038 0.863183 0.166962 -0.064450
0.790000 0.370654 0.872434 0.175917 -0.062987
0.800000 0.378181 0.881257 0.184857 -0.061360
0.810000 0.385606 0.889633 0.193762 -0.059574
0.820000 0.392914 0.896571 0.202683 -0.057553
0.830000 0.400091 0.902057 0.211593 -0.055297
0.840000 0.407126 0.907015 0.220397 -0.053401
0.850000 0.414003 0.911378 0.229073 -0.054936
0.860000 0.420711 0.919198 0.238429 -0.057147
0.870000 0.427237 0.927295 0.247806 -0.059754
0.880000 0.433568 0.934739 0.256995 -0.062674
0.890000 0.439694 0.941540 0.265978 -0.065926
0.900000 0.445602 0.946310 0.274419 -0.069063
0.910000 0.451282 0.949404 0.282371 -0.071872
0.920000 0.456723 0.952056 0.290091 -0.074874
0.930000 0.461915 0.954277 0.297566 -0.078069
0.940000 0.466849 0.956083 0.304784 -0.081461
0.950000 0.471514 0.957751 0.312651 -0.085181
0.960000 0.475902 0.959099 0.320285 -0.087313
0.970000 0.480006 0.960221 0.327621 -0.088382
0.980000 0.483817 0.961167 0.334652 -0.089461
0.990000 0.487329 0.961945 0.341368 -0.090549
1.000000 0.490534 0.962563 0.347760 -0.091641
1.010000 0.493427 0.963030 0.353819 -0.092728
1.020000 0.496003 0.963332 0.359536 -0.093629
1.030000 0.498257 0.963450 0.364899 -0.094542
1.040000 0.500183 0.963394 0.369905 -0.095466
1.050000 0.501780 0.963171 0.374546 -0.096395
1.060000 0.503044 0.962791 0.378820 -0.097330
1.070000 0.503972 0.962303 0.382726 -0.098491
1.080000 0.504563 0.960929 0.385242 -0.099413
1.090000 0.504816 0.959442 0.387301 -0.100234
1.100000 0.504730 0.957956 0.389050 -0.101010
1.110000 0.504305 0.956401 0.390414 -0.101735
1.120000 0.503543 0.954765 0.391379 -0.102410
1.130000 0.502444 0.953035 0.391942 -0.102664
1.140000 0.501010 0.951183 0.392101 -0.102643
1.150000 0.499246 0.949197 0.391854 -0.102619
1.160000 0.497152 0.947080 0.391206 -0.102585
