# time[s], AoA[rad], cl[-], cd[-], cm[-]
0.000000 0.322796 0.744925 0.224913 -0.079513
0.010000 0.314949 0.726432 0.208638 -0.072791
0.020000 0.307117 0.717669 0.193596 -0.068213
0.030000 0.299315 0.709827 0.178744 -0.063887
0.040000 0.291557 0.698288 0.164380 -0.058789
0.050000 0.283856 0.686240 0.150174 -0.053642
0.060000 0.276229 0.683154 0.133178 -0.046625
0.070000 0.268688 0.684650 0.114643 -0.038512
0.080000 0.261248 0.687162 0.097088 -0.030178
0.090000 0.253923 0.692404 0.081419 -0.021301
0.100000 0.246726 0.694961 0.067874 -0.013867
0.110000 0.239671 0.689533 0.064529 -0.014050
0.120000 0.232770 0.683944 0.061259 -0.014157
0.130000 0.226037 0.676034 0.057710 -0.013691
0.140000 0.219484 0.664907 0.053706 -0.012428
0.150000 0.213124 0.654039 0.049818 -0.011230
0.160000 0.206967 0.642969 0.046967 -0.010798
0.170000 0.201026 0.632241 0.044244 -0.010451
0.180000 0.195312 0.621909 0.041624 -0.010174
0.190000 0.189835 0.611171 0.037908 -0.009266
0.200000 0.184605 0.600570 0.033893 -0.008225
0.210000 0.179632 0.590463 0.030075 -0.007347
0.220000 0.174926 0.581269 0.027229 -0.007155
0.230000 0.170494 0.573510 0.026340 -0.008305
0.240000 0.166346 0.566414 0.025508 -0.009503
0.250000 0.162489 0.560017 0.024735 -0.010757
0.260000 0.158931 0.554356 0.024021 -0.012079
0.270000 0.155677 0.549469 0.023369 -0.013471
0.280000 0.152734 0.545389 0.022778 -0.014948
0.290000 0.150107 0.542152 0.022252 -0.016512
0.300000 0.147801 0.539790 0.021789 -0.018171
0.310000 0.145821 0.538333 0.021392 -0.019927
0.320000 0.144170 0.537811 0.021061 -0.021785
0.330000 0.142852 0.538250 0.020797 -0.023751
0.340000 0.141868 0.539671 0.020600 -0.025817
0.350000 0.141221 0.542071 0.020455 -0.027948
0.360000 0.140911 0.545459 0.020363 -0.030140
0.370000 0.140940 0.549925 0.020371 -0.032496
0.380000 0.141306 0.555486 0.020481 -0.035007
0.390000 0.142011 0.562053 0.020628 -0.037516
0.400000 0.143052 0.569653 0.020837 -0.040063
0.410000 0.144427 0.578290 0.021113 -0.042642
0.420000 0.146134 0.587951 0.021455 -0.045239
0.430000 0.148169 0.598621 0.021863 -0.047836
0.440000 0.150529 0.610279 0.022336 -0.050413
0.450000 0.153210 0.622900 0.022874 -0.052949
0.460000 0.156206 0.636453 0.023475 -0.055424
0.470000 0.159512 0.650904 0.024138 -0.057815
0.480000 0.163122 0.666212 0.024862 -0.060114
0.490000 0.167028 0.682334 0.025645 -0.062290
0.500000 0.171225 0.699224 0.026487 -0.064328
0.510000 0.175703 0.716831 0.027385 -0.066217
0.520000 0.180456 0.735904 0.030707 -0.069561
0.530000 0.185472 0.755928 0.034559 -0.073078
0.540000 0.190745 0.776772 0.038607 -0.076543
0.550000 0.196263 0.798018 0.042060 -0.079470
