# time[s], AoA[rad], cl[-], cd[-], cm[-]
0.000000 0.322886 2.044438 0.696916 -0.112998
0.010000 0.328067 1.981744 0.682809 -0.124375
0.020000 0.333243 2.015014 0.690556 -0.131473
0.030000 0.338412 2.056454 0.687715 -0.128378
0.040000 0.343568 2.096636 0.669480 -0.125490
0.050000 0.348707 2.121685 0.651490 -0.127550
0.060000 0.353826 2.141796 0.648034 -0.144662
0.070000 0.358920 2.158936 0.646155 -0.171438
0.080000 0.363986 2.173030 0.643170 -0.196655
0.090000 0.369018 2.181495 0.645804 -0.219908
0.100000 0.374014 2.185940 0.649380 -0.241890
0.110000 0.378968 2.182721 0.661810 -0.263928
0.120000 0.383878 2.166763 0.692396 -0.288051
0.130000 0.388739 2.112962 0.800440 -0.308719
0.140000 0.393548 2.062926 0.881450 -0.330236
0.150000 0.398300 2.021158 0.925209 -0.347291
0.160000 0.402992 1.991723 0.926907 -0.358328
0.170000 0.407619 1.960134 0.925555 -0.364733
0.180000 0.412179 1.927151 0.922259 -0.368002
0.190000 0.416668 1.893115 0.917908 -0.369228
0.200000 0.421081 1.794792 0.884180 -0.365807
0.210000 0.425416 1.705003 0.853080 -0.363642
0.220000 0.429670 1.622981 0.824409 -0.361422
0.230000 0.433837 1.548028 0.797987 -0.359201
0.240000 0.437916 1.479516 0.773644 -0.357024
0.250000 0.441903 1.416876 0.751222 -0.354924
0.260000 0.445795 1.359591 0.730575 -0.352923
0.270000 0.449589 1.307192 0.711567 -0.351040
0.280000 0.453282 1.259254 0.694072 -0.349283
0.290000 0.456870 1.215389 0.677973 -0.347658
0.300000 0.460351 1.175247 0.663160 -0.346168
0.310000 0.463722 1.138506 0.649533 -0.344810
0.320000 0.466981 1.104874 0.636998 -0.343579
0.330000 0.470124 1.074086 0.625466 -0.342471
0.340000 0.473150 1.045898 0.614857 -0.341478
0.350000 0.476056 1.020091 0.605095 -0.340590
0.360000 0.478839 0.996462 0.596110 -0.339799
0.370000 0.481497 0.974826 0.587837 -0.339095
0.380000 0.484029 0.955016 0.580216 -0.338466
0.390000 0.486432 0.936878 0.573191 -0.337904
0.400000 0.488704 0.920270 0.566708 -0.337397
0.410000 0.490844 0.905064 0.560720 -0.336935
0.420000 0.492849 0.891143 0.555181 -0.336509
0.430000 0.494719 0.878398 0.550051 -0.336107
0.440000 0.496451 0.866731 0.545289 -0.335721
0.450000 0.498044 0.856050 0.540859 -0.335342
0.460000 0.499497 0.846273 0.536728 -0.334959
0.470000 0.500810 0.837323 0.532865 -0.334566
0.480000 0.501980 0.829130 0.529241 -0.334154
