# time[s], AoA[rad], cl[-], cd[-], cm[-]
0.000000 0.322886 2.230567 0.758239 -0.108660
0.010000 0.328067 2.110572 0.730276 -0.122630
0.020000 0.333243 1.987282 0.687065 -0.138045
0.030000 0.338412 1.972713 0.667648 -0.139068
0.040000 0.343568 2.004671 0.645548 -0.138423
0.050000 0.348707 2.018166 0.621273 -0.137936
0.060000 0.353826 1.989140 0.598909 -0.142871
0.070000 0.358920 1.929938 0.569298 -0.151694
0.080000 0.363986 1.878843 0.541890 -0.161013
0.090000 0.369018 1.823170 0.520506 -0.169924
0.100000 0.374014 1.835819 0.528858 -0.199952
0.110000 0.378968 1.838905 0.545334 -0.230767
0.120000 0.383878 1.829300 0.574518 -0.265355
0.130000 0.388739 1.777263 0.688150 -0.295517
0.140000 0.393548 1.727656 0.775016 -0.327824
0.150000 0.398300 1.685109 0.825812 -0.355028
0.160000 0.402992 1.656254 0.831358 -0.373813
0.170000 0.407619 1.625881 0.833841 -0.386602
0.180000 0.412179 1.595100 0.834241 -0.395296
0.190000 0.416668 1.564337 0.833520 -0.401581
0.200000 0.421081 1.533955 0.831846 -0.405854
0.210000 0.425416 1.504182 0.829364 -0.408456
0.220000 0.429670 1.475150 0.826198 -0.409677
0.230000 0.433837 1.446931 0.822458 -0.409762
0.240000 0.437916 1.419556 0.818238 -0.408921
0.250000 0.441903 1.393036 0.813619 -0.407329
0.260000 0.445795 1.367366 0.808670 -0.405138
0.270000 0.449589 1.342537 0.803451 -0.402473
0.280000 0.453282 1.318530 0.798013 -0.399440
0.290000 0.456870 1.295327 0.792397 -0.396130
0.300000 0.460351 1.272904 0.786639 -0.392616
0.310000 0.463722 1.251235 0.780769 -0.388960
0.320000 0.466981 1.202526 0.760812 -0.383273
0.330000 0.470124 1.157816 0.742247 -0.378987
0.340000 0.473150 1.116755 0.724974 -0.375001
0.350000 0.476056 1.079022 0.708902 -0.371295
0.360000 0.478839 1.044325 0.693944 -0.367849
0.370000 0.481497 1.012395 0.680020 -0.364643
0.380000 0.484029 0.982990 0.667053 -0.361655
0.390000 0.486432 0.955886 0.654973 -0.358867
0.400000 0.488704 0.930877 0.643714 -0.356259
0.410000 0.490844 0.907779 0.633213 -0.353810
0.420000 0.492849 0.886418 0.623413 -0.351504
0.430000 0.494719 0.866641 0.614259 -0.349322
0.440000 0.496451 0.848304 0.605700 -0.347247
0.450000 0.498044 0.831278 0.597689 -0.345264
0.460000 0.499497 0.815447 0.590181 -0.343358
0.470000 0.500810 0.800703 0.583133 -0.341515
0.480000 0.501980 0.786952 0.576507 -0.339721
0.490000 0.503006 0.774107 0.570267 -0.337966
0.500000 0.503889 0.762091 0.564377 -0.336238
0.510000 0.504627 0.750838 0.558806 -0.334528
0.520000 0.505220 0.740285 0.553524 -0.332827
0.530000 0.505667 0.730379 0.548503 -0.331127
0.540000 0.505968 0.721074 0.543715 -0.329422
0.550000 0.506123 0.712329 0.539138 -0.327705
0.560000 0.506131 0.836000 0.534747 -0.340275
0.570000 0.505993 0.829134 0.530521 -0.338629
0.580000 0.505708 0.822768 0.526442 -0.336958
0.590000 0.505277 0.816856 0.522500 -0.335258
0.600000 0.504700 0.811268 0.518827 -0.333522
0.610000 0.503978 0.806084 0.515217 -0.331748
