# time[s], AoA[rad], cl[-], cd[-], cm[-]
0.000000 0.322886 0.790000 0.264040 -0.108660
0.010000 0.328067 0.745474 0.288856 -0.116348
0.020000 0.333243 0.700983 0.313652 -0.124030
0.030000 0.338412 0.688417 0.315474 -0.121681
0.040000 0.343568 0.676600 0.316774 -0.119111
0.050000 0.348707 0.664821 0.318070 -0.116549
0.060000 0.353826 0.660785 0.321388 -0.117775
0.070000 0.358920 0.662112 0.326100 -0.121620
0.080000 0.363986 0.663431 0.330784 -0.125443
0.090000 0.369018 0.664742 0.335438 -0.129240
0.100000 0.374014 0.666043 0.340059 -0.133011
0.110000 0.378968 0.667333 0.344641 -0.136750
0.120000 0.383878 0.668612 0.349182 -0.140455
0.130000 0.388739 0.669878 0.353677 -0.144124
0.140000 0.393548 0.671130 0.358124 -0.147753
0.150000 0.398300 0.672368 0.362519 -0.151339
0.160000 0.402992 0.673590 0.366858 -0.154880
0.170000 0.407619 0.674795 0.371138 -0.158372
0.180000 0.412179 0.675982 0.375355 -0.161813
0.190000 0.416668 0.677151 0.379506 -0.165201
0.200000 0.421081 0.678301 0.383588 -0.168532
0.210000 0.425416 0.679430 0.387598 -0.171803
0.220000 0.429670 0.680538 0.391531 -0.175013
0.230000 0.433837 0.681623 0.395385 -0.178158
0.240000 0.437916 0.682685 0.399158 -0.181237
0.250000 0.441903 0.683724 0.402845 -0.184246
0.260000 0.445795 0.684737 0.406445 -0.187183
0.270000 0.449589 0.685725 0.409953 -0.190046
0.280000 0.453282 0.686687 0.413368 -0.192833
0.290000 0.456870 0.687621 0.416687 -0.195541
0.300000 0.460351 0.688528 0.419906 -0.198168
0.310000 0.463722 0.689406 0.423024 -0.200712
0.320000 0.466981 0.690255 0.426038 -0.203171
0.330000 0.470124 0.691073 0.428945 -0.205544
0.340000 0.473150 0.691861 0.431743 -0.207827
0.350000 0.476056 0.692618 0.434430 -0.210020
0.360000 0.478839 0.693343 0.437004 -0.212120
0.370000 0.481497 0.694035 0.439463 -0.214127
0.380000 0.484029 0.694695 0.441805 -0.216037
0.390000 0.486432 0.695320 0.444027 -0.217851
0.400000 0.488704 0.695912 0.446128 -0.219566
0.410000 0.490844 0.696469 0.448107 -0.221180
0.420000 0.492849 0.696992 0.449962 -0.222694
0.430000 0.494719 0.697479 0.451691 -0.224105
0.440000 0.496451 0.697930 0.453293 -0.225412
0.450000 0.498044 0.698345 0.454766 -0.226614
0.460000 0.499497 0.698723 0.456110 -0.227711
0.470000 0.500810 0.699065 0.457324 -0.228701
0.480000 0.501980 0.699370 0.458406 -0.229584
0.490000 0.503006 0.699637 0.459355 -0.230359
0.500000 0.503889 0.699867 0.460172 -0.231026
0.510000 0.504627 0.700059 0.460855 -0.231583
0.520000 0.505220 0.700214 0.461403 -0.232030
0.530000 0.505667 0.700330 0.461816 -0.232367
0.540000 0.505968 0.700408 0.462095 -0.232595
0.550000 0.506123 0.700449 0.462238 -0.232711
0.560000 0.506131 0.700451 0.462245 -0.232717
0.570000 0.505993 0.700415 0.462117 -0.232613
0.580000 0.505708 0.700341 0.461854 -0.232398
0.590000 0.505277 0.700228 0.461455 -0.232073
0.600000 0.504700 0.700078 0.460922 -0.231638
0.610000 0.503978 0.699890 0.460254 -0.231093
0.620000 0.503112 0.699664 0.459453 -0.230439
0.630000 0.502101 0.699401 0.458518 -0.229676
0.640000 0.500947 0.699101 0.457451 -0.228805
0.650000 0.499650 0.698763 0.456252 -0.227826
0.660000 0.498213 0.698389 0.454922 -0.226741
0.670000 0.496635 0.697978 0.453463 -0.225551
