# time[s], AoA[rad], cl[-], cd[-], cm[-]
0.000000 0.316463 0.726678 0.211779 -0.083576
0.010000 0.308622 0.716067 0.196459 -0.078499
0.020000 0.300833 0.708776 0.181634 -0.074153
0.030000 0.293136 0.698877 0.167293 -0.069234
0.040000 0.285572 0.687931 0.153339 -0.064141
0.050000 0.278161 0.682676 0.137928 -0.058017
0.060000 0.270893 0.685918 0.120061 -0.050171
0.070000 0.263777 0.689135 0.102570 -0.042413
0.080000 0.256840 0.697586 0.087658 -0.034033
0.090000 0.250113 0.706026 0.073270 -0.025780
0.100000 0.243656 0.709241 0.066419 -0.023079
0.110000 0.237493 0.710190 0.063497 -0.023224
0.120000 0.231578 0.711486 0.060693 -0.023295
0.130000 0.225835 0.710575 0.057587 -0.022721
0.140000 0.220197 0.707133 0.054141 -0.021540
0.150000 0.214631 0.703227 0.050739 -0.020350
0.160000 0.209152 0.698627 0.047968 -0.019620
0.170000 0.203792 0.693621 0.045511 -0.019135
0.180000 0.198574 0.688442 0.043120 -0.018701
0.190000 0.193506 0.683110 0.040726 -0.018279
0.200000 0.188580 0.676702 0.036945 -0.017063
0.210000 0.183792 0.669940 0.033269 -0.015949
0.220000 0.179147 0.662915 0.029702 -0.014946
0.230000 0.174654 0.656146 0.027174 -0.014680
0.240000 0.170327 0.650131 0.026307 -0.015537
0.250000 0.166189 0.644530 0.025477 -0.016440
0.260000 0.162293 0.639525 0.024695 -0.017451
0.270000 0.158716 0.635386 0.023978 -0.018647
0.280000 0.155537 0.632395 0.023341 -0.020054
0.290000 0.152817 0.630771 0.022795 -0.021643
0.300000 0.150588 0.630636 0.022348 -0.023339
0.310000 0.148863 0.632043 0.022002 -0.025055
0.320000 0.147654 0.635032 0.021760 -0.026755
0.330000 0.146971 0.639641 0.021623 -0.028438
0.340000 0.146813 0.645857 0.021591 -0.030102
0.350000 0.147155 0.653564 0.021660 -0.031703
0.360000 0.147942 0.662523 0.021818 -0.033151
0.370000 0.149101 0.672426 0.022050 -0.034358
0.380000 0.150556 0.682949 0.022342 -0.035288
0.390000 0.152234 0.693788 0.022678 -0.035952
0.400000 0.154071 0.704680 0.023047 -0.036370
0.410000 0.156021 0.715444 0.023438 -0.036598
0.420000 0.158063 0.726004 0.023847 -0.036713
0.430000 0.160202 0.736394 0.024276 -0.036795
0.440000 0.162462 0.746728 0.024729 -0.036917
0.450000 0.164874 0.757134 0.025213 -0.037122
0.460000 0.167462 0.767704 0.025732 -0.037395
0.470000 0.170241 0.778497 0.026289 -0.037682
0.480000 0.173230 0.789563 0.026889 -0.037959
0.490000 0.176445 0.800985 0.027628 -0.038273
0.500000 0.179908 0.813381 0.030286 -0.039814
0.510000 0.183631 0.826632 0.033145 -0.041442
0.520000 0.187622 0.840740 0.036210 -0.043116
0.530000 0.191887 0.855710 0.039484 -0.044838
0.540000 0.196432 0.871175 0.042138 -0.046105
0.550000 0.201263 0.886967 0.044352 -0.046987
0.560000 0.206379 0.903144 0.046697 -0.047794
0.570000 0.211767 0.919622 0.049167 -0.048484
0.580000 0.217403 0.935971 0.052434 -0.049504
0.590000 0.223254 0.952169 0.056010 -0.050491
0.600000 0.229277 0.967708 0.059603 -0.051160
0.610000 0.235426 0.979075 0.062518 -0.050531
0.620000 0.241658 0.988302 0.065471 -0.049691
0.630000 0.247926 0.995227 0.068591 -0.048755
0.640000 0.254218 0.993196 0.082049 -0.055387
0.650000 0.260491 0.987485 0.095468 -0.061931
0.660000 0.266641 0.979972 0.109610 -0.067714
0.670000 0.272579 0.971509 0.124206 -0.072765
0.680000 0.278274 0.961005 0.138204 -0.077550
0.690000 0.283748 0.953100 0.149974 -0.081135
0.700000 0.289058 0.948742 0.159769 -0.083721
0.710000 0.294283 0.944495 0.169410 -0.086467
0.720000 0.299509 0.940111 0.179114 -0.089317
0.730000 0.304811 0.934234 0.189205 -0.091909
0.740000 0.310256 0.928556 0.199571 -0.094733
0.750000 0.315903 0.925294 0.210616 -0.098305
0.760000 0.321785 0.927773 0.222817 -0.103299
0.770000 0.327915 0.931630 0.235530 -0.108503
0.780000 0.334290 0.934912 0.248477 -0.113011
0.790000 0.340910 0.936433 0.261524 -0.116396
0.800000 0.347771 0.938463 0.275047 -0.119889
0.810000 0.354847 0.941532 0.290565 -0.123483
0.820000 0.362067 0.945094 0.306757 -0.127080
0.830000 0.369318 0.948791 0.323020 -0.130569
0.840000 0.376471 0.952382 0.339062 -0.133865
0.850000 0.383409 0.955677 0.354621 -0.136921
0.860000 0.390051 0.955787 0.366851 -0.138459
0.870000 0.396352 0.953837 0.377104 -0.139212
0.880000 0.402278 0.951217 0.386747 -0.139894
0.890000 0.407791 0.948000 0.395718 -0.140504
0.900000 0.412850 0.944258 0.403949 -0.141028
0.910000 0.417422 0.940069 0.411389 -0.141463
0.920000 0.421500 0.935435 0.417952 -0.141847
0.930000 0.425104 0.930253 0.423517 -0.142250
0.940000 0.428275 0.924931 0.428414 -0.142618
0.950000 0.431076 0.919566 0.432739 -0.142969
0.960000 0.433594 0.914248 0.436627 -0.143331
0.970000 0.435938 0.909052 0.440247 -0.143738
0.980000 0.438213 0.904033 0.443758 -0.144211
0.990000 0.440497 0.899216 0.447286 -0.144750
1.000000 0.442838 0.894602 0.450900 -0.145339
1.010000 0.445250 0.890176 0.454624 -0.145952
1.020000 0.447715 0.885914 0.458431 -0.146559
1.030000 0.450194 0.881787 0.462260 -0.147138
1.040000 0.452638 0.877772 0.466033 -0.147677
1.050000 0.454982 0.873851 0.469652 -0.148161
1.060000 0.457147 0.874356 0.476057 -0.150101
1.070000 0.459049 0.875910 0.482595 -0.152214
1.080000 0.460597 0.876823 0.487916 -0.153871
1.090000 0.461696 0.876798 0.491694 -0.154958
1.100000 0.462262 0.875556 0.493639 -0.155374
1.110000 0.462242 0.872901 0.493571 -0.155067
1.120000 0.461628 0.868749 0.491461 -0.154049
1.130000 0.460452 0.863119 0.487417 -0.152378
1.140000 0.458765 0.856085 0.481617 -0.150127
1.150000 0.456622 0.847733 0.474252 -0.147365
1.160000 0.454074 0.842131 0.468251 -0.145531
1.170000 0.451167 0.839571 0.463761 -0.144668
1.180000 0.447944 0.837208 0.458785 -0.143744
1.190000 0.444460 0.835033 0.453405 -0.142770
1.200000 0.440774 0.833040 0.447714 -0.141762
1.210000 0.436953 0.831224 0.441813 -0.140735
1.220000 0.433054 0.829578 0.435793 -0.139704
1.230000 0.429121 0.828098 0.429720 -0.138671
1.240000 0.425177 0.826772 0.423629 -0.137636
1.250000 0.421221 0.825585 0.417522 -0.136591
1.260000 0.417233 0.824143 0.411081 -0.135611
1.270000 0.413177 0.822704 0.404481 -0.134611
1.280000 0.409016 0.821300 0.397710 -0.133567
1.290000 0.404711 0.819897 0.390706 -0.132467
1.300000 0.400226 0.818461 0.383408 -0.131304
1.310000 0.395522 0.816956 0.375753 -0.130068
1.320000 0.390553 0.815338 0.367668 -0.128748
1.330000 0.385283 0.813251 0.358825 -0.127205
1.340000 0.379689 0.807299 0.346280 -0.124040
1.350000 0.373767 0.800650 0.332997 -0.120703
1.360000 0.367527 0.793306 0.319002 -0.117204
1.370000 0.361004 0.785306 0.304375 -0.113572
1.380000 0.354264 0.776732 0.289259 -0.109849
1.390000 0.347396 0.767929 0.274309 -0.106104
1.400000 0.340495 0.759524 0.260707 -0.102412
1.410000 0.333646 0.751037 0.247209 -0.098786
1.420000 0.326925 0.738779 0.233478 -0.093710
1.430000 0.320394 0.724891 0.219932 -0.088163
1.440000 0.314094 0.711139 0.206876 -0.082868
1.450000 0.308022 0.706299 0.195317 -0.079571
1.460000 0.302162 0.701748 0.184163 -0.076361
1.470000 0.296516 0.696447 0.173530 -0.073032
1.480000 0.291085 0.689538 0.163510 -0.069412
1.490000 0.285855 0.682859 0.153861 -0.065920
1.500000 0.280796 0.676772 0.144403 -0.062449
1.510000 0.275849 0.679974 0.132243 -0.057125
1.520000 0.270978 0.683338 0.120271 -0.051815
1.530000 0.266197 0.686849 0.108519 -0.046577
1.540000 0.261505 0.692174 0.097637 -0.041186
1.550000 0.256891 0.699671 0.087767 -0.035547
1.560000 0.252354 0.707341 0.078063 -0.029961
1.570000 0.247910 0.715192 0.068557 -0.024458
1.580000 0.243591 0.718001 0.066387 -0.024464
1.590000 0.239401 0.720902 0.064401 -0.024585
1.600000 0.235310 0.723930 0.062463 -0.024676
1.610000 0.231296 0.727044 0.060560 -0.024740
1.620000 0.227341 0.729093 0.058507 -0.024514
1.630000 0.223433 0.728830 0.056119 -0.023764
1.640000 0.219559 0.728107 0.053751 -0.023040
1.650000 0.215717 0.726962 0.051403 -0.022343
1.660000 0.211960 0.725499 0.049255 -0.021822
1.670000 0.208376 0.723856 0.047612 -0.021784
1.680000 0.205025 0.722450 0.046077 -0.021920
1.690000 0.201940 0.721409 0.044662 -0.022164
1.700000 0.199143 0.720841 0.043380 -0.022489
1.710000 0.196664 0.720867 0.042244 -0.022913
1.720000 0.194545 0.721641 0.041273 -0.023472
1.730000 0.192824 0.723139 0.040203 -0.024002
1.740000 0.191525 0.725487 0.039206 -0.024573
1.750000 0.190641 0.728800 0.038527 -0.025263
1.760000 0.190135 0.733001 0.038139 -0.026017
1.770000 0.189954 0.737932 0.038000 -0.026778
1.780000 0.190051 0.743459 0.038074 -0.027503
1.790000 0.190405 0.749540 0.038346 -0.028242
1.800000 0.191008 0.756167 0.038809 -0.029051
1.810000 0.191843 0.763298 0.039450 -0.029910
1.820000 0.192886 0.770867 0.040251 -0.030760
1.830000 0.194120 0.778751 0.041078 -0.031511
1.840000 0.195527 0.786768 0.041723 -0.032058
1.850000 0.197101 0.794962 0.042444 -0.032578
1.860000 0.198827 0.803294 0.043235 -0.033088
1.870000 0.200688 0.811705 0.044088 -0.033570
1.880000 0.202675 0.820169 0.044999 -0.034014
1.890000 0.204792 0.828703 0.045970 -0.034455
1.900000 0.207048 0.837348 0.047004 -0.034922
1.910000 0.209464 0.846177 0.048111 -0.035431
1.920000 0.212081 0.855330 0.049311 -0.036021
1.930000 0.214950 0.864835 0.050935 -0.036963
1.940000 0.218127 0.874887 0.052876 -0.038159
1.950000 0.221646 0.885626 0.055027 -0.039481
1.960000 0.225519 0.897043 0.057394 -0.040854
1.970000 0.229734 0.908296 0.059819 -0.041952
1.980000 0.234271 0.917326 0.061970 -0.042256
1.990000 0.239092 0.925395 0.064255 -0.042372
2.000000 0.244149 0.932318 0.066652 -0.042240
2.010000 0.249406 0.936232 0.071756 -0.043913
2.020000 0.254819 0.933952 0.083336 -0.050311
2.030000 0.260333 0.928757 0.095130 -0.056647
2.040000 0.265893 0.922140 0.107771 -0.062619
2.050000 0.271456 0.915362 0.121446 -0.068100
2.060000 0.277005 0.906947 0.135085 -0.073495
2.070000 0.282531 0.899517 0.147727 -0.078244
2.080000 0.288028 0.897885 0.157870 -0.081353
2.090000 0.293509 0.896420 0.167981 -0.084492
2.100000 0.298995 0.894924 0.178135 -0.087638
2.110000 0.304512 0.891332 0.188636 -0.090298
2.120000 0.310059 0.887621 0.199195 -0.093027
2.130000 0.315613 0.885635 0.210016 -0.096169
2.140000 0.321162 0.889058 0.221525 -0.100529
2.150000 0.326707 0.893129 0.233025 -0.104925
2.160000 0.332255 0.897361 0.244466 -0.109160
2.170000 0.337822 0.898584 0.255439 -0.111823
2.180000 0.343425 0.900004 0.266481 -0.114554
2.190000 0.349083 0.901642 0.277638 -0.117364
2.200000 0.354826 0.904179 0.290518 -0.120298
2.210000 0.360687 0.907102 0.303663 -0.123332
2.220000 0.366691 0.910420 0.317128 -0.126453
2.230000 0.372849 0.914122 0.330939 -0.129630
2.240000 0.379160 0.918173 0.345094 -0.132862
2.250000 0.385593 0.922490 0.359519 -0.136129
2.260000 0.392102 0.922747 0.370188 -0.137502
2.270000 0.398629 0.922486 0.380810 -0.138801
2.280000 0.405074 0.921723 0.391297 -0.140016
2.290000 0.411284 0.920391 0.401401 -0.141087
2.300000 0.417104 0.918456 0.410871 -0.141977
2.310000 0.422436 0.915760 0.419397 -0.142744
2.320000 0.427268 0.912254 0.426859 -0.143478
2.330000 0.431668 0.908415 0.433652 -0.144169
2.340000 0.435731 0.904370 0.439926 -0.144870
2.350000 0.439539 0.900211 0.445807 -0.145589
2.360000 0.443151 0.895998 0.451384 -0.146311
2.370000 0.446615 0.891775 0.456733 -0.147029
2.380000 0.449966 0.887573 0.461907 -0.147746
2.390000 0.453218 0.883404 0.466928 -0.148450
2.400000 0.456356 0.881482 0.473336 -0.149905
2.410000 0.459346 0.885488 0.483616 -0.153365
2.420000 0.462161 0.889436 0.493294 -0.156610
2.430000 0.464798 0.893286 0.502357 -0.159652
2.440000 0.467258 0.897016 0.510813 -0.162498
2.450000 0.469536 0.900586 0.518645 -0.165135
2.460000 0.471617 0.903930 0.525800 -0.167535
2.470000 0.473480 0.906965 0.532205 -0.169667
2.480000 0.475107 0.909618 0.537799 -0.171500
2.490000 0.476494 0.911851 0.542566 -0.173030
2.500000 0.477636 0.913631 0.546493 -0.174262
2.510000 0.478516 0.914881 0.549516 -0.175173
2.520000 0.479086 0.915455 0.551475 -0.175697
2.530000 0.479275 0.915137 0.552126 -0.175738
2.540000 0.479004 0.913681 0.551196 -0.175197
2.550000 0.478201 0.910851 0.548433 -0.173990
2.560000 0.476811 0.906445 0.543655 -0.172060
2.570000 0.474818 0.900350 0.536805 -0.169401
