# time[s], AoA[rad], cl[-], cd[-], cm[-]
0.000000 0.316462 0.711675 0.211758 -0.083156
0.010000 0.308613 0.707671 0.196128 -0.080919
0.020000 0.300801 0.703190 0.181034 -0.079080
0.030000 0.293051 0.697800 0.166380 -0.076984
0.040000 0.285384 0.691644 0.152038 -0.074671
0.050000 0.277820 0.684794 0.136004 -0.072108
0.060000 0.270379 0.677041 0.117643 -0.068911
0.070000 0.263083 0.668901 0.099774 -0.065574
0.080000 0.255952 0.660482 0.084466 -0.062132
0.090000 0.248995 0.653302 0.069509 -0.057190
0.100000 0.242220 0.646526 0.064321 -0.051462
0.110000 0.235654 0.639494 0.061175 -0.045708
0.120000 0.229336 0.632416 0.058155 -0.039708
0.130000 0.223290 0.625390 0.054523 -0.033434
0.140000 0.217530 0.618719 0.050968 -0.027241
0.150000 0.212080 0.611552 0.047728 -0.024463
0.160000 0.206956 0.604068 0.045341 -0.024960
0.170000 0.202115 0.597582 0.043079 -0.025431
0.180000 0.197479 0.592137 0.040898 -0.025838
0.190000 0.193012 0.587589 0.038547 -0.025477
0.200000 0.188725 0.584392 0.035136 -0.024824
0.210000 0.184636 0.582606 0.031856 -0.024177
0.220000 0.180772 0.581740 0.028737 -0.023769
0.230000 0.177155 0.581522 0.025809 -0.023703
0.240000 0.173783 0.582023 0.024503 -0.023670
0.250000 0.170637 0.583126 0.023748 -0.023642
0.260000 0.167713 0.584369 0.023051 -0.023628
0.270000 0.165014 0.585455 0.022428 -0.023017
0.280000 0.162542 0.586457 0.021880 -0.022440
0.290000 0.160313 0.587605 0.021410 -0.021980
0.300000 0.158342 0.589146 0.021021 -0.021672
0.310000 0.156649 0.591213 0.020715 -0.021514
0.320000 0.155263 0.593942 0.020498 -0.022472
0.330000 0.154208 0.597648 0.020373 -0.023612
0.340000 0.153508 0.602352 0.020345 -0.024784
0.350000 0.153196 0.608031 0.020427 -0.025985
0.360000 0.153317 0.614600 0.020649 -0.027247
0.370000 0.153898 0.621857 0.021036 -0.028560
0.380000 0.154943 0.629699 0.021594 -0.029879
0.390000 0.156425 0.637999 0.022316 -0.031162
0.400000 0.158288 0.646511 0.023186 -0.032338
0.410000 0.160472 0.655079 0.024181 -0.033367
0.420000 0.162916 0.663753 0.025278 -0.034243
0.430000 0.165563 0.672610 0.026455 -0.034969
0.440000 0.168373 0.679524 0.027333 -0.035559
0.450000 0.171319 0.684275 0.027802 -0.036083
0.460000 0.174383 0.690337 0.028416 -0.036577
0.470000 0.177577 0.697663 0.029916 -0.037025
0.480000 0.180934 0.706742 0.032759 -0.037546
0.490000 0.184480 0.717509 0.035885 -0.038115
0.500000 0.188224 0.729857 0.039308 -0.038694
0.510000 0.192171 0.743509 0.043037 -0.039201
0.520000 0.196324 0.758451 0.046269 -0.039631
0.530000 0.200689 0.774591 0.049270 -0.039970
0.540000 0.205274 0.791953 0.052546 -0.040589
0.550000 0.210076 0.810579 0.056105 -0.041934
0.560000 0.215088 0.830364 0.060265 -0.043310
0.570000 0.220305 0.851285 0.065141 -0.044746
0.580000 0.225712 0.873111 0.070285 -0.046198
0.590000 0.231289 0.895637 0.075243 -0.047623
0.600000 0.237017 0.918849 0.079986 -0.048290
0.610000 0.242886 0.942578 0.084927 -0.048852
0.620000 0.248878 0.966765 0.091679 -0.049355
0.630000 0.254969 0.991013 0.106713 -0.049766
0.640000 0.261134 1.015053 0.121932 -0.050377
0.650000 0.267334 1.038783 0.138609 -0.051154
0.660000 0.273515 1.061997 0.156054 -0.051814
0.670000 0.279616 1.084315 0.173405 -0.052067
0.680000 0.285589 1.105256 0.188191 -0.051533
0.690000 0.291412 1.125575 0.201990 -0.050977
0.700000 0.297083 1.145395 0.215611 -0.050453
0.710000 0.302614 1.162826 0.229215 -0.053232
0.720000 0.307979 1.177716 0.242619 -0.059302
0.730000 0.313124 1.191036 0.255696 -0.065302
