# time[s], AoA[rad], cl[-], cd[-], cm[-]
0.000000 0.304440 0.720069 0.188499 -0.078694
0.010000 0.299258 0.714894 0.178636 -0.075794
0.020000 0.294138 0.707874 0.169143 -0.072441
0.030000 0.289129 0.700724 0.159902 -0.069083
0.040000 0.284272 0.693872 0.150940 -0.065838
0.050000 0.279582 0.690152 0.141420 -0.062143
0.060000 0.275042 0.693003 0.130261 -0.057288
0.070000 0.270660 0.696496 0.119489 -0.052574
0.080000 0.266479 0.700530 0.109212 -0.048074
0.090000 0.262516 0.705890 0.099800 -0.043683
0.100000 0.258744 0.713949 0.091731 -0.039165
0.110000 0.255116 0.722565 0.083970 -0.034781
0.120000 0.251598 0.731655 0.076446 -0.030503
0.130000 0.248180 0.741143 0.069134 -0.026316
0.140000 0.244883 0.747255 0.067000 -0.025981
0.150000 0.241683 0.752946 0.065483 -0.026074
0.160000 0.238489 0.758445 0.063969 -0.026109
0.170000 0.235218 0.763636 0.062419 -0.026080
0.180000 0.231798 0.768431 0.060798 -0.026000
0.190000 0.228196 0.772417 0.059030 -0.025774
0.200000 0.224424 0.773119 0.056725 -0.024866
0.210000 0.220510 0.772552 0.054332 -0.023949
0.220000 0.216463 0.770860 0.051859 -0.023010
0.230000 0.212277 0.768059 0.049401 -0.022097
0.240000 0.207917 0.763862 0.047402 -0.021539
0.250000 0.203323 0.758380 0.045297 -0.020941
0.260000 0.198461 0.751575 0.043068 -0.020322
0.270000 0.193365 0.743547 0.040619 -0.019682
0.280000 0.188128 0.733698 0.036598 -0.018285
0.290000 0.182884 0.722971 0.032572 -0.017100
0.300000 0.177795 0.712052 0.028665 -0.016211
0.310000 0.173020 0.702453 0.026847 -0.016893
0.320000 0.168692 0.694693 0.025979 -0.018300
0.330000 0.164899 0.688885 0.025218 -0.019784
0.340000 0.161683 0.685099 0.024573 -0.021290
0.350000 0.159051 0.683272 0.024045 -0.022738
0.360000 0.156971 0.683216 0.023628 -0.024046
0.370000 0.155381 0.684634 0.023309 -0.025152
0.380000 0.154200 0.687166 0.023073 -0.026029
0.390000 0.153335 0.690423 0.022899 -0.026696
0.400000 0.152682 0.693994 0.022768 -0.027170
0.410000 0.152143 0.697487 0.022660 -0.027449
0.420000 0.151627 0.700580 0.022557 -0.027552
0.430000 0.151063 0.703029 0.022443 -0.027527
0.440000 0.150395 0.704678 0.022310 -0.027412
0.450000 0.149599 0.705493 0.022150 -0.027253
0.460000 0.148681 0.705568 0.021966 -0.027117
0.470000 0.147665 0.705077 0.021762 -0.027058
0.480000 0.146589 0.704221 0.021546 -0.027109
0.490000 0.145490 0.703193 0.021326 -0.027280
0.500000 0.144403 0.702155 0.021108 -0.027558
0.510000 0.143358 0.701239 0.020898 -0.027925
0.520000 0.142383 0.700562 0.020703 -0.028376
0.530000 0.141510 0.700254 0.020528 -0.028911
0.540000 0.140784 0.700412 0.020325 -0.029415
0.550000 0.140270 0.701289 0.020172 -0.030069
0.560000 0.140036 0.703192 0.020102 -0.030931
0.570000 0.140139 0.706359 0.020133 -0.031976
0.580000 0.140608 0.710897 0.020273 -0.033129
0.590000 0.141446 0.716766 0.020515 -0.034274
0.600000 0.142634 0.723695 0.020753 -0.035092
0.610000 0.144141 0.731438 0.021055 -0.035707
0.620000 0.145923 0.739735 0.021413 -0.036098
0.630000 0.147924 0.748299 0.021814 -0.036248
0.640000 0.150088 0.756847 0.022248 -0.036167
