# time[s], AoA[rad], cl[-], cd[-], cm[-]
0.000000 0.304440 0.720081 0.188518 -0.078705
0.010000 0.299257 0.716801 0.181878 -0.078405
0.020000 0.294105 0.712812 0.175081 -0.077700
0.030000 0.288986 0.707390 0.168264 -0.076524
0.040000 0.283908 0.701935 0.161333 -0.075127
0.050000 0.278877 0.696507 0.154341 -0.073523
0.060000 0.273915 0.691097 0.147343 -0.071708
0.070000 0.269036 0.689777 0.139056 -0.070226
0.080000 0.264238 0.691137 0.129839 -0.068854
0.090000 0.259524 0.692195 0.120647 -0.067261
0.100000 0.254902 0.692968 0.111518 -0.065473
0.110000 0.250373 0.693612 0.102543 -0.062812
0.120000 0.245949 0.696901 0.094831 -0.058998
0.130000 0.241682 0.700778 0.087539 -0.055116
0.140000 0.237618 0.704848 0.080493 -0.051202
0.150000 0.233767 0.709089 0.073690 -0.047283
0.160000 0.230136 0.712538 0.067330 -0.043330
0.170000 0.226731 0.713972 0.065847 -0.039539
0.180000 0.223536 0.716334 0.064391 -0.035963
0.190000 0.220507 0.719496 0.062951 -0.032555
0.200000 0.217600 0.723330 0.061512 -0.029283
0.210000 0.214774 0.727644 0.060055 -0.026380
0.220000 0.211980 0.731958 0.058554 -0.026454
0.230000 0.209132 0.735273 0.056929 -0.026468
0.240000 0.206188 0.736623 0.054899 -0.026315
0.250000 0.203159 0.737735 0.052814 -0.026171
0.260000 0.200037 0.738617 0.050672 -0.026012
0.270000 0.196812 0.739297 0.048473 -0.025838
0.280000 0.193480 0.739484 0.046320 -0.025362
0.290000 0.190043 0.738561 0.044539 -0.024704
0.300000 0.186498 0.736544 0.042721 -0.024027
0.310000 0.182852 0.733542 0.040870 -0.023330
0.320000 0.179115 0.729749 0.038993 -0.022669
0.330000 0.175311 0.725413 0.037109 -0.022303
0.340000 0.171490 0.720196 0.034228 -0.022019
0.350000 0.167708 0.714851 0.031268 -0.021827
0.360000 0.164013 0.709621 0.028398 -0.021728
0.370000 0.160452 0.704741 0.025653 -0.021737
0.380000 0.157092 0.700470 0.023083 -0.021763
0.390000 0.154027 0.697308 0.021808 -0.021642
0.400000 0.151371 0.695031 0.021110 -0.021765
0.410000 0.149207 0.693733 0.020512 -0.022109
0.420000 0.147570 0.693496 0.020025 -0.022577
0.430000 0.146455 0.694132 0.019658 -0.023041
0.440000 0.145813 0.695330 0.019412 -0.023502
0.450000 0.145556 0.697007 0.019268 -0.024476
0.460000 0.145599 0.699147 0.019205 -0.025256
0.470000 0.145886 0.701421 0.019224 -0.025876
0.480000 0.146335 0.703495 0.019315 -0.026342
0.490000 0.146821 0.705194 0.019447 -0.026612
0.500000 0.147217 0.706471 0.019579 -0.026680
0.510000 0.147429 0.707338 0.019676 -0.026565
0.520000 0.147423 0.707853 0.019720 -0.026342
0.530000 0.147235 0.708080 0.019717 -0.026141
0.540000 0.146927 0.708127 0.019682 -0.026078
0.550000 0.146555 0.708188 0.019624 -0.026170
0.560000 0.146170 0.708429 0.019553 -0.026370
0.570000 0.145825 0.708964 0.019482 -0.026669
0.580000 0.145568 0.709874 0.019425 -0.027067
0.590000 0.145432 0.711205 0.019392 -0.027535
0.600000 0.145442 0.712982 0.019392 -0.028048
0.610000 0.145622 0.715252 0.019431 -0.028609
0.620000 0.145994 0.718103 0.019516 -0.029231
0.630000 0.146589 0.721646 0.019650 -0.029922
0.640000 0.147440 0.725962 0.019845 -0.030677
0.650000 0.148587 0.731066 0.020115 -0.031482
0.660000 0.150057 0.736905 0.020477 -0.032309
0.670000 0.151856 0.743367 0.020939 -0.033106
0.680000 0.153966 0.750079 0.021478 -0.033796
0.690000 0.156351 0.757002 0.022121 -0.034320
0.700000 0.158952 0.764486 0.022952 -0.034644
