# time[s], AoA[rad], cl[-], cd[-], cm[-]
0.000000 0.322877 0.745116 0.225082 -0.091741
0.010000 0.317692 0.732815 0.214327 -0.087288
0.020000 0.312510 0.722585 0.203861 -0.083337
0.030000 0.307338 0.717491 0.194015 -0.080444
0.040000 0.302178 0.712824 0.184193 -0.077547
0.050000 0.297034 0.707752 0.174486 -0.074486
0.060000 0.291912 0.700939 0.165036 -0.071003
0.070000 0.286816 0.694159 0.155633 -0.067536
0.080000 0.281748 0.687408 0.146284 -0.064087
0.090000 0.276714 0.689130 0.134370 -0.058932
0.100000 0.271718 0.692855 0.122089 -0.053490
0.110000 0.266763 0.697157 0.109910 -0.048065
0.120000 0.261854 0.703369 0.098383 -0.042469
0.130000 0.256994 0.712645 0.087988 -0.036530
0.140000 0.252188 0.722602 0.077708 -0.030610
0.150000 0.247440 0.732633 0.068212 -0.025223
0.160000 0.242753 0.737796 0.065990 -0.025325
0.170000 0.238131 0.742980 0.063799 -0.025411
0.180000 0.233578 0.748185 0.061641 -0.025482
0.190000 0.229097 0.753409 0.059518 -0.025539
0.200000 0.224693 0.755226 0.056889 -0.024813
0.210000 0.220369 0.755859 0.054246 -0.024032
0.220000 0.216127 0.755715 0.051654 -0.023289
0.230000 0.211973 0.754845 0.049261 -0.022694
0.240000 0.207909 0.753167 0.047398 -0.022494
0.250000 0.203938 0.750992 0.045578 -0.022321
0.260000 0.200063 0.748421 0.043802 -0.022172
0.270000 0.196289 0.745543 0.042072 -0.022046
0.280000 0.192617 0.742203 0.040044 -0.021739
0.290000 0.189051 0.738077 0.037307 -0.021011
0.300000 0.185594 0.733481 0.034653 -0.020334
0.310000 0.182249 0.728531 0.032084 -0.019708
0.320000 0.179017 0.723331 0.029603 -0.019129
0.330000 0.175903 0.718067 0.027425 -0.018741
0.340000 0.172908 0.713426 0.026824 -0.019399
0.350000 0.170034 0.709214 0.026248 -0.020043
0.360000 0.167285 0.705416 0.025697 -0.020676
0.370000 0.164663 0.702019 0.025171 -0.021298
0.380000 0.162168 0.699013 0.024670 -0.021910
0.390000 0.159805 0.696388 0.024196 -0.022513
0.400000 0.157573 0.694140 0.023749 -0.023108
0.410000 0.155476 0.692262 0.023328 -0.023695
0.420000 0.153515 0.690752 0.022935 -0.024275
0.430000 0.151692 0.689604 0.022570 -0.024848
0.440000 0.150007 0.688818 0.022232 -0.025414
0.450000 0.148463 0.688389 0.021922 -0.025973
0.460000 0.147061 0.688317 0.021641 -0.026525
0.470000 0.145801 0.688598 0.021388 -0.027070
0.480000 0.144685 0.689230 0.021165 -0.027607
0.490000 0.143714 0.690210 0.020970 -0.028135
0.500000 0.142889 0.691535 0.020804 -0.028654
0.510000 0.142209 0.693199 0.020668 -0.029160
0.520000 0.141677 0.695198 0.020561 -0.029656
0.530000 0.141291 0.697516 0.020476 -0.030118
0.540000 0.141053 0.700123 0.020405 -0.030529
0.550000 0.140963 0.703031 0.020378 -0.030958
0.560000 0.141020 0.706258 0.020395 -0.031401
0.570000 0.141225 0.709817 0.020456 -0.031856
0.580000 0.141578 0.713689 0.020541 -0.032276
0.590000 0.142078 0.717840 0.020642 -0.032635
0.600000 0.142724 0.722251 0.020771 -0.032967
0.610000 0.143517 0.726911 0.020930 -0.033269
0.620000 0.144456 0.731805 0.021119 -0.033537
0.630000 0.145540 0.736920 0.021336 -0.033770
0.640000 0.146767 0.742240 0.021582 -0.033966
0.650000 0.148138 0.747749 0.021857 -0.034124
0.660000 0.149651 0.753433 0.022160 -0.034242
0.670000 0.151304 0.759275 0.022492 -0.034317
0.680000 0.153096 0.765258 0.022851 -0.034347
0.690000 0.155027 0.771366 0.023238 -0.034333
0.700000 0.157094 0.777584 0.023653 -0.034271
0.710000 0.159295 0.783894 0.024094 -0.034162
0.720000 0.161630 0.790283 0.024562 -0.034003
0.730000 0.164095 0.796733 0.025057 -0.033797
0.740000 0.166689 0.803232 0.025577 -0.033542
0.750000 0.169410 0.809764 0.026123 -0.033236
0.760000 0.172256 0.816317 0.026693 -0.032883
0.770000 0.175224 0.822877 0.027289 -0.032482
0.780000 0.178312 0.829818 0.029062 -0.032815
0.790000 0.181518 0.837346 0.031523 -0.033563
0.800000 0.184838 0.845427 0.034072 -0.034322
0.810000 0.188271 0.854019 0.036707 -0.035093
0.820000 0.191812 0.863083 0.039427 -0.035873
0.830000 0.195461 0.872313 0.041693 -0.036344
0.840000 0.199212 0.881387 0.043412 -0.036444
0.850000 0.203065 0.890329 0.045178 -0.036521
0.860000 0.207014 0.899147 0.046988 -0.036578
0.870000 0.211058 0.907846 0.048842 -0.036615
0.880000 0.215193 0.916266 0.051083 -0.036894
0.890000 0.219415 0.924366 0.053663 -0.037381
0.900000 0.223721 0.932247 0.056295 -0.037860
0.910000 0.228108 0.939920 0.058976 -0.038329
0.920000 0.232572 0.944559 0.061164 -0.037995
0.930000 0.237109 0.947189 0.063315 -0.037503
0.940000 0.241716 0.948127 0.065499 -0.036961
0.950000 0.246389 0.947487 0.067714 -0.036377
0.960000 0.251124 0.941610 0.075431 -0.039917
0.970000 0.255917 0.931573 0.085685 -0.045317
0.980000 0.260765 0.918807 0.096054 -0.050741
0.990000 0.265664 0.904924 0.107208 -0.055954
1.000000 0.270609 0.891279 0.119363 -0.060891
1.010000 0.275596 0.876680 0.131622 -0.065872
1.020000 0.280622 0.861179 0.143976 -0.070895
1.030000 0.285682 0.853264 0.153542 -0.074091
1.040000 0.290773 0.847070 0.162934 -0.077188
1.050000 0.295890 0.841925 0.172374 -0.080331
1.060000 0.301029 0.836447 0.182006 -0.083214
1.070000 0.306185 0.830280 0.191821 -0.085829
1.080000 0.311356 0.824432 0.201663 -0.088468
1.090000 0.316535 0.822169 0.211928 -0.091841
1.100000 0.321720 0.824595 0.222682 -0.096083
1.110000 0.326906 0.828230 0.233439 -0.100354
1.120000 0.332089 0.832564 0.244139 -0.104488
1.130000 0.337265 0.834111 0.254340 -0.107072
1.140000 0.342428 0.835952 0.264518 -0.109659
1.150000 0.347576 0.838044 0.274664 -0.112247
1.160000 0.352705 0.840806 0.285761 -0.114851
1.170000 0.357809 0.844011 0.297207 -0.117458
1.180000 0.362884 0.847465 0.308591 -0.120059
1.190000 0.367928 0.851125 0.319902 -0.122650
1.200000 0.372934 0.854953 0.331130 -0.125228
1.210000 0.377901 0.858915 0.342268 -0.127789
1.220000 0.382822 0.862980 0.353306 -0.130333
1.230000 0.387695 0.865725 0.363018 -0.132266
1.240000 0.392516 0.866288 0.370862 -0.133326
1.250000 0.397280 0.866435 0.378614 -0.134369
1.260000 0.401983 0.866212 0.386267 -0.135397
1.270000 0.406623 0.865660 0.393817 -0.136408
1.280000 0.411194 0.864817 0.401255 -0.137404
1.290000 0.415694 0.863717 0.408577 -0.138382
1.300000 0.420119 0.862391 0.415777 -0.139344
1.310000 0.424464 0.860443 0.422529 -0.140387
1.320000 0.428727 0.858227 0.429112 -0.141423
1.330000 0.432904 0.855826 0.435562 -0.142437
1.340000 0.436992 0.853269 0.441874 -0.143431
1.350000 0.440988 0.850585 0.448043 -0.144401
1.360000 0.444887 0.847799 0.454064 -0.145350
1.370000 0.448687 0.844933 0.459932 -0.146274
1.380000 0.452385 0.842009 0.465643 -0.147175
1.390000 0.455978 0.840289 0.472037 -0.148475
1.400000 0.459463 0.847063 0.484017 -0.152635
1.410000 0.462837 0.854199 0.495616 -0.156669
1.420000 0.466097 0.861606 0.506824 -0.160572
1.430000 0.469241 0.869205 0.517632 -0.164341
1.440000 0.472266 0.876924 0.528031 -0.167970
1.450000 0.475170 0.884697 0.538013 -0.171456
1.460000 0.477950 0.892464 0.547570 -0.174795
1.470000 0.480604 0.900173 0.556694 -0.177983
1.480000 0.483130 0.907775 0.565377 -0.181017
1.490000 0.485525 0.915227 0.573613 -0.183893
1.500000 0.487789 0.922489 0.581394 -0.186610
