# time[s], AoA[rad], cl[-], cd[-], cm[-]
0.000000 0.304482 0.720566 0.188530 -0.078480
0.010000 0.299295 0.717930 0.178466 -0.077425
0.020000 0.294140 0.714197 0.168738 -0.076040
0.030000 0.289034 0.709469 0.159184 -0.074247
0.040000 0.283999 0.703867 0.149790 -0.072031
0.050000 0.279057 0.697776 0.139428 -0.069649
0.060000 0.274232 0.691365 0.127571 -0.067155
0.070000 0.269541 0.684769 0.116042 -0.064590
0.080000 0.264983 0.679134 0.104840 -0.061070
0.090000 0.260565 0.674215 0.094940 -0.056888
0.100000 0.256317 0.669385 0.085867 -0.052749
0.110000 0.252262 0.665274 0.077193 -0.048686
0.120000 0.248393 0.662530 0.068900 -0.044673
0.130000 0.244692 0.661182 0.066211 -0.040365
0.140000 0.241145 0.660990 0.064510 -0.036165
0.150000 0.237748 0.661865 0.062871 -0.032085
0.160000 0.234501 0.664016 0.061292 -0.028134
0.170000 0.231410 0.666763 0.059773 -0.026438
0.180000 0.228463 0.670132 0.058287 -0.026620
0.190000 0.225578 0.674590 0.056443 -0.026755
0.200000 0.222650 0.679704 0.054541 -0.026823
0.210000 0.219620 0.684844 0.052562 -0.026839
0.220000 0.216482 0.689492 0.050507 -0.026840
0.230000 0.213249 0.693478 0.048385 -0.026540
0.240000 0.209943 0.696847 0.046672 -0.025872
0.250000 0.206592 0.699915 0.044981 -0.025197
0.260000 0.203208 0.702682 0.043272 -0.024512
0.270000 0.199792 0.704552 0.041555 -0.023811
0.280000 0.196348 0.704808 0.039845 -0.023472
0.290000 0.192872 0.703826 0.037867 -0.023195
0.300000 0.189347 0.701686 0.035046 -0.022914
0.310000 0.185775 0.698587 0.032202 -0.022645
0.320000 0.182180 0.694871 0.029354 -0.022439
0.330000 0.178606 0.691103 0.026531 -0.021845
0.340000 0.175144 0.687771 0.024456 -0.021249
0.350000 0.171915 0.685413 0.023769 -0.020885
0.360000 0.169023 0.684299 0.023163 -0.020754
0.370000 0.166544 0.684177 0.022662 -0.020790
0.380000 0.164524 0.684875 0.022285 -0.021318
0.390000 0.162951 0.686273 0.022032 -0.022370
0.400000 0.161783 0.688071 0.021891 -0.023286
0.410000 0.160975 0.690157 0.021856 -0.024072
0.420000 0.160454 0.692266 0.021909 -0.024713
0.430000 0.160109 0.694083 0.022014 -0.025156
0.440000 0.159822 0.695424 0.022132 -0.025393
0.450000 0.159488 0.696092 0.022233 -0.025462
0.460000 0.159037 0.696063 0.022293 -0.025426
0.470000 0.158443 0.695509 0.022304 -0.025363
0.480000 0.157722 0.694737 0.022273 -0.025351
0.490000 0.156914 0.693934 0.022214 -0.025416
0.500000 0.156068 0.693270 0.022144 -0.025571
0.510000 0.155220 0.692825 0.022075 -0.025807
0.520000 0.154397 0.692610 0.022013 -0.026098
0.530000 0.153624 0.692705 0.021967 -0.026440
0.540000 0.152929 0.693253 0.021944 -0.026842
0.550000 0.152332 0.694330 0.021948 -0.027297
0.560000 0.151856 0.696011 0.021983 -0.027795
0.570000 0.151522 0.698413 0.022054 -0.028343
0.580000 0.151356 0.701661 0.022168 -0.028946
0.590000 0.151400 0.705875 0.022343 -0.029613
0.600000 0.151702 0.711231 0.022598 -0.030368
0.610000 0.152303 0.717738 0.022953 -0.031191
0.620000 0.153229 0.725247 0.023415 -0.032020
0.630000 0.154491 0.733541 0.023987 -0.032790
0.640000 0.156071 0.742308 0.024660 -0.033430
0.650000 0.157922 0.751174 0.025413 -0.033875
0.660000 0.159981 0.759783 0.026220 -0.034083
0.670000 0.162174 0.767856 0.027049 -0.034047
0.680000 0.164421 0.775168 0.027871 -0.033777
0.690000 0.166648 0.781654 0.028655 -0.033327
0.700000 0.168784 0.788048 0.029510 -0.032734
0.710000 0.170769 0.794763 0.030485 -0.032042
0.720000 0.172574 0.800953 0.031408 -0.031307
0.730000 0.174199 0.806825 0.032271 -0.030612
0.740000 0.175670 0.812563 0.033080 -0.030018
0.750000 0.177034 0.818282 0.034280 -0.029548
0.760000 0.178347 0.824155 0.035792 -0.029234
0.770000 0.179657 0.830236 0.037318 -0.029068
0.780000 0.181006 0.836564 0.038900 -0.029032
0.790000 0.182430 0.843171 0.040574 -0.029098
0.800000 0.183971 0.850178 0.042386 -0.029260
0.810000 0.185669 0.857700 0.044380 -0.029644
0.820000 0.187558 0.865782 0.046596 -0.030574
0.830000 0.189666 0.874531 0.049065 -0.031624
0.840000 0.192009 0.883961 0.051809 -0.032771
0.850000 0.194595 0.894140 0.054560 -0.033989
0.860000 0.197414 0.904950 0.056954 -0.035250
0.870000 0.200434 0.916090 0.059477 -0.036508
0.880000 0.203601 0.927323 0.062093 -0.037709
0.890000 0.206853 0.938476 0.064754 -0.038832
0.900000 0.210121 0.949482 0.067407 -0.039515
0.910000 0.213345 0.960152 0.070066 -0.039981
0.920000 0.216479 0.970422 0.073042 -0.040395
0.930000 0.219480 0.980033 0.075866 -0.040770
0.940000 0.222313 0.988811 0.078524 -0.041125
0.950000 0.224951 0.996901 0.081028 -0.041504
0.960000 0.227378 1.004307 0.083357 -0.041951
0.970000 0.229596 1.011009 0.085371 -0.042653
0.980000 0.231622 1.017116 0.087038 -0.043582
0.990000 0.233487 1.022767 0.088562 -0.044631
1.000000 0.235238 1.028093 0.089978 -0.045806
1.010000 0.236928 1.033214 0.091331 -0.047108
1.020000 0.238615 1.038259 0.092667 -0.048537
1.030000 0.240355 1.043345 0.094041 -0.050084
1.040000 0.242195 1.048574 0.095498 -0.051726
1.050000 0.244179 1.053718 0.097077 -0.053081
1.060000 0.246335 1.059112 0.098808 -0.054503
1.070000 0.248670 1.064696 0.102061 -0.055957
1.080000 0.251171 1.070394 0.108154 -0.057408
1.090000 0.253816 1.075986 0.114600 -0.058845
1.100000 0.256586 1.081148 0.121394 -0.060240
1.110000 0.259452 1.085945 0.128571 -0.061622
1.120000 0.262343 1.090347 0.135996 -0.063075
1.130000 0.265135 1.093228 0.143861 -0.065880
1.140000 0.267717 1.094124 0.151685 -0.070400
1.150000 0.270012 1.094046 0.158806 -0.074848
