# time[s], AoA[rad], cl[-], cd[-], cm[-]
0.000000 0.304091 0.720000 0.187835 -0.080459
0.010000 0.298891 0.720000 0.177937 -0.077546
0.020000 0.293736 0.714596 0.168400 -0.074112
0.030000 0.288697 0.708822 0.159103 -0.070705
0.040000 0.283821 0.703235 0.150108 -0.067409
0.050000 0.279111 0.705405 0.140262 -0.063468
0.060000 0.274521 0.718555 0.128980 -0.058523
0.070000 0.270063 0.731328 0.118021 -0.053721
0.080000 0.265812 0.743504 0.107574 -0.049143
0.090000 0.261790 0.758935 0.098247 -0.044611
0.100000 0.257943 0.778531 0.090017 -0.040031
0.110000 0.254211 0.797538 0.082034 -0.035588
0.120000 0.250567 0.816093 0.074241 -0.031251
0.130000 0.247018 0.831707 0.068012 -0.028064
0.140000 0.243591 0.838846 0.066388 -0.028332
0.150000 0.240217 0.845875 0.064788 -0.028595
0.160000 0.236721 0.853159 0.063131 -0.028868
0.170000 0.232989 0.860934 0.061362 -0.029160
0.180000 0.229016 0.869213 0.059479 -0.029470
0.190000 0.224866 0.865197 0.056995 -0.029044
0.200000 0.220582 0.859742 0.054376 -0.028526
0.210000 0.216138 0.854084 0.051660 -0.027988
0.220000 0.211510 0.847780 0.049049 -0.027593
0.230000 0.206676 0.840227 0.046833 -0.027567
0.240000 0.201581 0.832265 0.044498 -0.027541
0.250000 0.196145 0.823771 0.042006 -0.027513
0.260000 0.190338 0.810279 0.038295 -0.026858
0.270000 0.184220 0.792751 0.033597 -0.025702
0.280000 0.177902 0.774651 0.028747 -0.024507
0.290000 0.171504 0.764529 0.026543 -0.025130
0.300000 0.165180 0.757282 0.025274 -0.026362
0.310000 0.159142 0.750363 0.024064 -0.027538
0.320000 0.153617 0.744033 0.022956 -0.028614
0.330000 0.148812 0.738526 0.021992 -0.029551
0.340000 0.144870 0.734009 0.021202 -0.030318
0.350000 0.141845 0.730542 0.020595 -0.030908
0.360000 0.139703 0.725698 0.020003 -0.030938
0.370000 0.138357 0.722228 0.019602 -0.030888
0.380000 0.137674 0.720466 0.019398 -0.030862
0.390000 0.137494 0.720003 0.019345 -0.030856
0.400000 0.137646 0.720394 0.019390 -0.030861
0.410000 0.137950 0.721179 0.019481 -0.030873
0.420000 0.138234 0.721910 0.019565 -0.030883
0.430000 0.138358 0.722229 0.019602 -0.030888
0.440000 0.138245 0.721939 0.019569 -0.030884
0.450000 0.137885 0.721011 0.019461 -0.030870
0.460000 0.137298 0.719497 0.019286 -0.030848
0.470000 0.136507 0.717458 0.019051 -0.030819
0.480000 0.135525 0.714925 0.018758 -0.030782
0.490000 0.134366 0.711938 0.018413 -0.030739
0.500000 0.133060 0.708569 0.018023 -0.030690
0.510000 0.131646 0.704923 0.017602 -0.030638
0.520000 0.130176 0.701134 0.017164 -0.030583
0.530000 0.128721 0.697382 0.016731 -0.030529
0.540000 0.127379 0.693921 0.016331 -0.030479
0.550000 0.126276 0.691078 0.016002 -0.030438
0.560000 0.125550 0.689206 0.015786 -0.030411
0.570000 0.125331 0.688642 0.015721 -0.030403
0.580000 0.125728 0.689665 0.015839 -0.030417
0.590000 0.126812 0.692462 0.016162 -0.030458
0.600000 0.128610 0.697095 0.016698 -0.030525
0.610000 0.131087 0.703483 0.017436 -0.030617
0.620000 0.134158 0.711402 0.018351 -0.030731
0.630000 0.137694 0.720517 0.019404 -0.030863
0.640000 0.141533 0.730185 0.020532 -0.030969
0.650000 0.145521 0.734755 0.021332 -0.030192
0.660000 0.149506 0.739322 0.022131 -0.029415
0.670000 0.153337 0.743711 0.022899 -0.028669
0.680000 0.156883 0.747774 0.023611 -0.027978
0.690000 0.160053 0.751407 0.024246 -0.027361
0.700000 0.162809 0.754565 0.024799 -0.026824
0.710000 0.165168 0.757268 0.025272 -0.026364
0.720000 0.167193 0.759589 0.025678 -0.025970
0.730000 0.168975 0.761631 0.026035 -0.025623
0.740000 0.170616 0.763512 0.026365 -0.025303
0.750000 0.172227 0.765358 0.026688 -0.024989
0.760000 0.173921 0.767299 0.027027 -0.024659
0.770000 0.175813 0.769467 0.027407 -0.024291
0.780000 0.177996 0.774920 0.028819 -0.024525
0.790000 0.180535 0.782195 0.030768 -0.025005
0.800000 0.183477 0.790624 0.033027 -0.025561
0.810000 0.186855 0.800299 0.035620 -0.026200
0.820000 0.190681 0.811260 0.038558 -0.026923
0.830000 0.194950 0.821904 0.041459 -0.027506
0.840000 0.199648 0.829245 0.043612 -0.027531
0.850000 0.204729 0.837185 0.045941 -0.027557
0.860000 0.210113 0.845598 0.048409 -0.027585
0.870000 0.215696 0.853521 0.051390 -0.027935
0.880000 0.221351 0.860721 0.054846 -0.028619
0.890000 0.226930 0.867825 0.058256 -0.029293
0.900000 0.232322 0.862324 0.061046 -0.029212
0.910000 0.237448 0.851644 0.063476 -0.028812
0.920000 0.242199 0.841747 0.065728 -0.028441
0.930000 0.246470 0.832847 0.067752 -0.028107
0.940000 0.250242 0.817752 0.073544 -0.030863
0.950000 0.253524 0.801034 0.080566 -0.034771
0.960000 0.256293 0.786934 0.086488 -0.038067
0.970000 0.258555 0.775415 0.091326 -0.040759
0.980000 0.260394 0.766048 0.095260 -0.042949
0.990000 0.261961 0.758066 0.098612 -0.044815
1.000000 0.263484 0.750307 0.101871 -0.046628
1.010000 0.265218 0.745206 0.106113 -0.048503
1.020000 0.267365 0.739056 0.111390 -0.050815
1.030000 0.270045 0.731377 0.117978 -0.053702
1.040000 0.273311 0.722022 0.126005 -0.057220
1.050000 0.277183 0.710929 0.135523 -0.061391
1.060000 0.281665 0.700764 0.146131 -0.065951
1.070000 0.286705 0.706540 0.155430 -0.069359
1.080000 0.292303 0.712955 0.165757 -0.073143
1.090000 0.298523 0.720000 0.177237 -0.077340
1.100000 0.305363 0.720000 0.190257 -0.081172
1.110000 0.312742 0.720000 0.204302 -0.085306
1.120000 0.320479 0.738104 0.220107 -0.091531
1.130000 0.328358 0.760676 0.236449 -0.098303
1.140000 0.336183 0.775237 0.252208 -0.103509
1.150000 0.343731 0.783887 0.267085 -0.107488
1.160000 0.350740 0.792284 0.281354 -0.111191
1.170000 0.356964 0.800774 0.295313 -0.114502
1.180000 0.362248 0.807984 0.307165 -0.117314
1.190000 0.366549 0.813851 0.316810 -0.119602
1.200000 0.369902 0.818424 0.324329 -0.121385
1.210000 0.372411 0.821848 0.329957 -0.122721
1.220000 0.374247 0.824352 0.334074 -0.123697
1.230000 0.375605 0.826204 0.337120 -0.124420
1.240000 0.376674 0.827662 0.339517 -0.124988
1.250000 0.377640 0.828981 0.341684 -0.125502
1.260000 0.378709 0.830439 0.344082 -0.126071
1.270000 0.380081 0.832311 0.347159 -0.126801
1.280000 0.381917 0.834814 0.351275 -0.127778
1.290000 0.384308 0.838076 0.356637 -0.129050
1.300000 0.387275 0.839554 0.362333 -0.130166
1.310000 0.390774 0.838551 0.368027 -0.130988
1.320000 0.394718 0.837422 0.374445 -0.131914
1.330000 0.399009 0.836192 0.381427 -0.132922
1.340000 0.403560 0.834889 0.388832 -0.133991
1.350000 0.408282 0.833536 0.396516 -0.135101
1.360000 0.413071 0.832164 0.404310 -0.136226
1.370000 0.417808 0.830807 0.412017 -0.137338
1.380000 0.422363 0.829004 0.419284 -0.138453
1.390000 0.426606 0.826573 0.425836 -0.139559
1.400000 0.430407 0.824395 0.431706 -0.140550
1.410000 0.433645 0.822540 0.436705 -0.141394
1.420000 0.436218 0.821066 0.440678 -0.142065
1.430000 0.438066 0.820007 0.443532 -0.142547
1.440000 0.439194 0.819360 0.445273 -0.142841
1.450000 0.439685 0.819079 0.446032 -0.142969
