# time[s], AoA[rad], cl[-], cd[-], cm[-]
0.000000 0.322886 2.202073 0.103266 -0.110288
0.010000 0.323922 2.188419 0.105381 -0.113429
0.020000 0.324958 2.174838 0.107505 -0.116545
0.030000 0.325995 2.161331 0.109639 -0.119635
0.040000 0.327031 2.147900 0.111781 -0.122700
0.050000 0.328067 2.134548 0.113931 -0.125740
0.060000 0.329103 2.121276 0.116089 -0.128755
0.070000 0.330138 2.108087 0.118255 -0.131745
0.080000 0.331174 2.094983 0.120427 -0.134711
0.090000 0.332209 2.081966 0.122606 -0.137652
0.100000 0.333243 2.069039 0.124792 -0.140568
0.110000 0.334278 2.056224 0.126178 -0.141633
0.120000 0.335312 2.043523 0.127456 -0.142445
0.130000 0.336346 2.030935 0.128723 -0.143233
0.140000 0.337379 2.018461 0.129980 -0.143996
0.150000 0.338412 2.006099 0.131227 -0.144736
0.160000 0.339444 1.993850 0.132464 -0.145452
0.170000 0.340476 1.981712 0.133691 -0.146144
0.180000 0.341507 1.969685 0.134908 -0.146815
0.190000 0.342538 1.957769 0.136116 -0.147463
0.200000 0.343568 1.945963 0.137313 -0.148089
0.210000 0.344597 1.934266 0.138501 -0.148693
0.220000 0.345626 1.922679 0.139680 -0.149277
0.230000 0.346654 1.911201 0.140848 -0.149840
0.240000 0.347681 1.899830 0.142008 -0.150383
0.250000 0.348707 1.888568 0.143158 -0.150905
0.260000 0.349733 1.877412 0.144298 -0.151409
0.270000 0.350758 1.866364 0.145429 -0.151893
0.280000 0.351781 1.855425 0.147152 -0.153578
0.290000 0.352804 1.844597 0.148902 -0.155311
0.300000 0.353826 1.833877 0.150647 -0.157026
0.310000 0.354847 1.823265 0.152386 -0.158721
0.320000 0.355867 1.812760 0.154120 -0.160398
0.330000 0.356886 1.802361 0.155848 -0.162057
0.340000 0.357904 1.792067 0.157571 -0.163698
0.350000 0.358920 1.781877 0.159288 -0.165322
0.360000 0.359936 1.771790 0.161000 -0.166928
0.370000 0.360950 1.761806 0.162706 -0.168518
0.380000 0.361963 1.751924 0.164407 -0.170091
0.390000 0.362975 1.742142 0.166103 -0.171648
0.400000 0.363986 1.732460 0.167792 -0.173189
0.410000 0.364995 1.722877 0.169476 -0.174714
0.420000 0.366003 1.713392 0.171155 -0.176224
0.430000 0.367009 1.704004 0.172828 -0.177719
0.440000 0.368014 1.694713 0.174496 -0.179199
0.450000 0.369018 1.685517 0.176158 -0.180664
0.460000 0.370020 1.676416 0.177815 -0.182115
0.470000 0.371021 1.667409 0.179466 -0.183552
0.480000 0.372020 1.658495 0.181111 -0.184975
0.490000 0.373018 1.649674 0.182751 -0.186384
0.500000 0.374014 1.640944 0.184385 -0.187780
0.510000 0.375008 1.632305 0.186014 -0.189163
0.520000 0.376001 1.623755 0.187637 -0.190533
0.530000 0.376992 1.615295 0.189254 -0.191890
0.540000 0.377981 1.606923 0.190866 -0.193235
0.550000 0.378968 1.598639 0.192473 -0.194568
0.560000 0.379954 1.590442 0.194074 -0.195888
0.570000 0.380938 1.582330 0.195669 -0.197197
0.580000 0.381920 1.574304 0.197258 -0.198494
0.590000 0.382900 1.566363 0.198842 -0.199779
0.600000 0.383878 1.558505 0.200420 -0.201053
0.610000 0.384855 1.550731 0.201993 -0.202316
0.620000 0.385829 1.543039 0.203560 -0.203569
0.630000 0.386801 1.535428 0.205121 -0.204810
0.640000 0.387771 1.527898 0.206677 -0.206041
0.650000 0.388739 1.520449 0.208227 -0.207262
0.660000 0.389705 1.513079 0.209771 -0.208472
0.670000 0.390669 1.505788 0.211310 -0.209673
0.680000 0.391631 1.498574 0.212929 -0.210864
0.690000 0.392591 1.491439 0.214805 -0.212051
0.700000 0.393548 1.484379 0.216675 -0.213228
0.710000 0.394503 1.477396 0.218539 -0.214396
0.720000 0.395456 1.470488 0.220397 -0.215555
0.730000 0.396406 1.463655 0.222249 -0.216705
0.740000 0.397354 1.456895 0.224095 -0.217846
0.750000 0.398300 1.450209 0.225934 -0.218979
0.760000 0.399243 1.443596 0.227768 -0.220103
0.770000 0.400184 1.437054 0.229595 -0.221218
0.780000 0.401122 1.430584 0.231416 -0.222325
0.790000 0.402058 1.424184 0.233230 -0.223424
0.800000 0.402992 1.417854 0.235038 -0.224515
0.810000 0.403922 1.411594 0.236840 -0.225597
0.820000 0.404851 1.405402 0.238636 -0.226672
0.830000 0.405776 1.399279 0.240425 -0.227740
0.840000 0.406699 1.393223 0.242208 -0.228799
0.850000 0.407619 1.387233 0.243984 -0.229851
0.860000 0.408537 1.381310 0.245754 -0.230896
0.870000 0.409452 1.375453 0.247518 -0.231934
0.880000 0.410364 1.369660 0.249275 -0.232964
0.890000 0.411273 1.363932 0.251025 -0.233987
0.900000 0.412179 1.358268 0.252769 -0.235003
0.910000 0.413083 1.352667 0.254506 -0.236012
0.920000 0.413983 1.347128 0.256237 -0.237015
0.930000 0.414881 1.341651 0.257961 -0.238010
0.940000 0.415776 1.336236 0.259678 -0.238999
0.950000 0.416668 1.330882 0.261389 -0.239981
0.960000 0.417557 1.325588 0.263093 -0.240957
0.970000 0.418442 1.320353 0.264790 -0.241926
0.980000 0.419325 1.315178 0.266481 -0.242889
0.990000 0.420205 1.310061 0.268165 -0.243846
1.000000 0.421081 1.305002 0.269842 -0.244797
1.010000 0.421955 1.300001 0.271512 -0.245741
1.020000 0.422825 1.295056 0.273175 -0.246679
1.030000 0.423692 1.290168 0.274831 -0.247612
1.040000 0.424556 1.285335 0.276481 -0.248538
1.050000 0.425416 1.280558 0.278123 -0.249458
1.060000 0.426274 1.275835 0.279759 -0.250373
1.070000 0.427128 1.271167 0.281388 -0.251282
1.080000 0.427978 1.266552 0.283009 -0.252185
1.090000 0.428826 1.261990 0.284624 -0.253082
1.100000 0.429670 1.257481 0.286231 -0.253974
1.110000 0.430510 1.253024 0.287832 -0.254861
1.120000 0.431347 1.248619 0.289425 -0.255741
1.130000 0.432181 1.244264 0.291012 -0.256617
1.140000 0.433011 1.239960 0.292591 -0.257487
1.150000 0.433837 1.235707 0.294163 -0.258351
1.160000 0.434660 1.231502 0.295727 -0.259210
1.170000 0.435480 1.227347 0.297285 -0.260064
1.180000 0.436296 1.223240 0.298835 -0.260913
1.190000 0.437108 1.219181 0.300378 -0.261756
1.200000 0.437916 1.215170 0.301914 -0.262595
1.210000 0.438721 1.211206 0.303442 -0.263428
1.220000 0.439522 1.207288 0.304963 -0.264256
1.230000 0.440320 1.203416 0.306477 -0.265079
1.240000 0.441114 1.199591 0.307983 -0.265897
1.250000 0.441903 1.195810 0.309482 -0.266710
1.260000 0.442690 1.192074 0.310974 -0.267517
1.270000 0.443472 1.188382 0.312458 -0.268320
1.280000 0.444250 1.184734 0.313935 -0.269118
1.290000 0.445025 1.181129 0.315404 -0.269911
1.300000 0.445795 1.177568 0.316865 -0.270700
1.310000 0.446562 1.174048 0.318319 -0.271483
1.320000 0.447325 1.170571 0.319766 -0.272262
1.330000 0.448084 1.167135 0.321205 -0.273035
1.340000 0.448838 1.163740 0.322636 -0.273804
1.350000 0.449589 1.160386 0.324059 -0.274568
1.360000 0.450336 1.157072 0.325475 -0.275328
1.370000 0.451078 1.153798 0.326884 -0.276082
1.380000 0.451817 1.150563 0.328284 -0.276832
1.390000 0.452551 1.147367 0.329677 -0.277577
1.400000 0.453282 1.144210 0.331062 -0.278318
1.410000 0.454008 1.141091 0.332440 -0.279053
1.420000 0.454730 1.138009 0.333810 -0.279785
1.430000 0.455447 1.134965 0.335171 -0.280511
1.440000 0.456161 1.131957 0.336525 -0.281233
1.450000 0.456870 1.128986 0.337872 -0.281950
1.460000 0.457575 1.126051 0.339210 -0.282662
1.470000 0.458275 1.123152 0.340540 -0.283370
1.480000 0.458972 1.120288 0.341863 -0.284073
1.490000 0.459663 1.117459 0.343178 -0.284772
1.500000 0.460351 1.114664 0.344484 -0.285466
1.510000 0.461034 1.111903 0.345783 -0.286155
1.520000 0.461713 1.109176 0.347074 -0.286840
1.530000 0.462387 1.106482 0.348357 -0.287520
1.540000 0.463057 1.103822 0.349632 -0.288196
1.550000 0.463722 1.101193 0.350898 -0.288867
1.560000 0.464383 1.098597 0.352157 -0.289533
1.570000 0.465039 1.096033 0.353408 -0.290195
1.580000 0.465691 1.093500 0.354650 -0.290853
1.590000 0.466338 1.090998 0.355885 -0.291505
1.600000 0.466981 1.088527 0.357111 -0.292153
1.610000 0.467619 1.086086 0.358329 -0.292797
1.620000 0.468252 1.083675 0.359539 -0.293436
1.630000 0.468881 1.081294 0.360741 -0.294070
1.640000 0.469505 1.078942 0.361935 -0.294700
1.650000 0.470124 1.076619 0.363120 -0.295325
1.660000 0.470739 1.074325 0.364298 -0.295945
1.670000 0.471349 1.072059 0.365467 -0.296561
1.680000 0.471954 1.069820 0.366628 -0.297172
1.690000 0.472554 1.067610 0.367780 -0.297779
1.700000 0.473150 1.065426 0.368924 -0.298381
1.710000 0.473741 1.063269 0.370060 -0.298978
1.720000 0.474327 1.061139 0.371188 -0.299571
1.730000 0.474908 1.059035 0.372307 -0.300159
1.740000 0.475484 1.056957 0.373418 -0.300743
1.750000 0.476056 1.054905 0.374521 -0.301322
1.760000 0.476622 1.052878 0.375615 -0.301896
1.770000 0.477184 1.050875 0.376701 -0.302465
1.780000 0.477740 1.048897 0.377778 -0.303030
1.790000 0.478292 1.046944 0.378848 -0.303590
1.800000 0.478839 1.045015 0.379908 -0.304146
1.810000 0.479381 1.043109 0.380960 -0.304697
1.820000 0.479917 1.041226 0.382004 -0.305243
1.830000 0.480449 1.039367 0.383040 -0.305784
1.840000 0.480976 1.037530 0.384066 -0.306321
1.850000 0.481497 1.035716 0.385085 -0.306853
1.860000 0.482014 1.033924 0.386095 -0.307380
1.870000 0.482525 1.032154 0.387096 -0.307902
1.880000 0.483032 1.030405 0.388089 -0.308420
1.890000 0.483533 1.028677 0.389073 -0.308933
1.900000 0.484029 1.026971 0.390049 -0.309441
1.910000 0.484520 1.025285 0.391016 -0.309944
1.920000 0.485006 1.023620 0.391975 -0.310443
1.930000 0.485486 1.021975 0.392925 -0.310936
1.940000 0.485962 1.020349 0.393867 -0.311425
1.950000 0.486432 1.018743 0.394800 -0.311909
1.960000 0.486897 1.017157 0.395724 -0.312388
1.970000 0.487357 1.015589 0.396640 -0.312862
1.980000 0.487811 1.014041 0.397547 -0.313332
1.990000 0.488260 1.012510 0.398446 -0.313796
2.000000 0.488704 1.010998 0.399336 -0.314256
2.010000 0.489143 1.009504 0.400217 -0.314711
2.020000 0.489576 1.008027 0.401090 -0.315161
2.030000 0.490004 1.006568 0.401954 -0.315605
2.040000 0.490427 1.005127 0.402809 -0.316045
2.050000 0.490844 1.003702 0.403656 -0.316480
2.060000 0.491256 1.002293 0.404494 -0.316910
2.070000 0.491662 1.000901 0.405324 -0.317336
2.080000 0.492063 0.999525 0.406144 -0.317756
2.090000 0.492459 0.998165 0.406957 -0.318171
2.100000 0.492849 0.996821 0.407760 -0.318581
2.110000 0.493234 0.995492 0.408555 -0.318986
2.120000 0.493613 0.994179 0.409341 -0.319386
2.130000 0.493987 0.992880 0.410118 -0.319781
2.140000 0.494356 0.991596 0.410887 -0.320171
2.150000 0.494719 0.990326 0.411647 -0.320556
2.160000 0.495076 0.989071 0.412398 -0.320935
2.170000 0.495428 0.987829 0.413140 -0.321310
2.180000 0.495774 0.986601 0.413874 -0.321680
2.190000 0.496115 0.985387 0.414599 -0.322044
2.200000 0.496451 0.984186 0.415316 -0.322403
2.210000 0.496781 0.982998 0.416023 -0.322757
2.220000 0.497105 0.981823 0.416722 -0.323107
2.230000 0.497424 0.980661 0.417413 -0.323450
2.240000 0.497737 0.979511 0.418094 -0.323789
2.250000 0.498044 0.978373 0.418767 -0.324123
2.260000 0.498346 0.977247 0.419431 -0.324451
2.270000 0.498642 0.976133 0.420087 -0.324774
2.280000 0.498933 0.975031 0.420733 -0.325092
2.290000 0.499218 0.973940 0.421371 -0.325405
2.300000 0.499497 0.972859 0.422001 -0.325712
2.310000 0.499771 0.971790 0.422621 -0.326015
2.320000 0.500039 0.970732 0.423233 -0.326312
2.330000 0.500302 0.969684 0.423836 -0.326603
2.340000 0.500559 0.968646 0.424431 -0.326890
2.350000 0.500810 0.967619 0.425016 -0.327171
2.360000 0.501055 0.966601 0.425594 -0.327447
2.370000 0.501295 0.965593 0.426162 -0.327717
2.380000 0.501529 0.964594 0.426722 -0.327983
2.390000 0.501757 0.963605 0.427273 -0.328243
2.400000 0.501980 0.962625 0.427815 -0.328497
2.410000 0.502196 0.961654 0.428349 -0.328747
