# time[s], AoA[rad], cl[-], cd[-], cm[-]
0.000000 0.436332 2.856252 1.270675 -0.180041
0.010000 0.461295 2.682669 1.222820 -0.206301
0.020000 0.486210 2.360329 1.125352 -0.236715
0.030000 0.511032 2.103638 1.057908 -0.263827
0.040000 0.535713 1.917926 1.052569 -0.281907
0.050000 0.560207 1.910725 1.133071 -0.288273
0.060000 0.584469 2.124393 1.413121 -0.292986
0.070000 0.608452 2.295512 1.590546 -0.300148
0.080000 0.632112 2.433226 1.662546 -0.309584
0.090000 0.655404 2.436785 1.672102 -0.320288
0.100000 0.678284 2.506381 1.771713 -0.384107
0.110000 0.700710 2.369832 2.092736 -0.485372
0.120000 0.722639 2.382755 2.198487 -0.557608
0.130000 0.744029 2.387295 2.291795 -0.618350
0.140000 0.764842 2.384465 2.374090 -0.669184
0.150000 0.785037 2.367409 2.454282 -0.711172
0.160000 0.804576 2.345681 2.524063 -0.745242
0.170000 0.823424 2.320278 2.584196 -0.772371
0.180000 0.841544 2.291085 2.636200 -0.793567
0.190000 0.858903 2.252999 2.685382 -0.810312
0.200000 0.875468 2.213177 2.726124 -0.821914
0.210000 0.891207 2.172331 2.758927 -0.828615
0.220000 0.906092 2.131076 2.784249 -0.831505
0.230000 0.920093 2.089934 2.802515 -0.831084
0.240000 0.933186 2.044714 2.817284 -0.828675
0.250000 0.945345 1.999323 2.825863 -0.823577
0.260000 0.956547 1.954837 2.828077 -0.816020
0.270000 0.966772 1.911588 2.824278 -0.806374
0.280000 0.976000 1.869837 2.814791 -0.794974
0.290000 0.984213 1.829772 2.799921 -0.782119
0.300000 0.991397 1.791523 2.779948 -0.768077
0.310000 0.997538 1.754381 2.755572 -0.753240
0.320000 1.002624 1.675819 2.663031 -0.733377
0.330000 1.006647 1.606279 2.576166 -0.716906
0.340000 1.009597 1.544902 2.494506 -0.701201
0.350000 1.011470 1.490906 2.417590 -0.686233
0.360000 1.012262 1.443577 2.344969 -0.671967
0.370000 1.011972 1.402265 2.276215 -0.658367
0.380000 1.010600 1.366377 2.210917 -0.645394
0.390000 1.008148 1.335370 2.148690 -0.633007
0.400000 1.004623 1.308749 2.089168 -0.621167
0.410000 1.000029 1.286063 2.032011 -0.609833
0.420000 0.994376 1.266896 1.976903 -0.598966
0.430000 0.987674 1.250867 1.923551 -0.588527
0.440000 0.979936 1.237628 1.871690 -0.578480
0.450000 0.971176 1.226856 1.821075 -0.568790
0.460000 0.961412 1.218256 1.771487 -0.559426
0.470000 0.950660 1.211556 1.722729 -0.550356
0.480000 0.938942 1.206503 1.674626 -0.541553
0.490000 0.926280 1.202866 1.627028 -0.532993
